file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
BaSi2_id3363_E-3.88.cif,BaSi2,-3.8809,0.155,Semiconductor,Ibam,72,24
SnTe4As2P2S_id4124_E-3.88.cif,SnTe4As2P2S,-3.8795,0.0,Metal,Pcca,54,40
Mg2Ti(Si2P)2_id1252_E-3.88.cif,Mg2Ti(Si2P)2,-3.8795,0.0,Metal,P4_2/mnm,136,18
CaSnSb2AsS16_id4971_E-3.88.cif,CaSnSb2AsS16,-3.8789,2.01,Semiconductor,P1,1,42
BaO4_id2806_E-3.88.cif,BaO4,-3.8776,0.0,Metal,P4_2/n,86,10
GeS4_id3257_E-3.88.cif,GeS4,-3.8775,1.211,Semiconductor,Pn-3,201,30
K2O2_id3908_E-3.88.cif,K2O2,-3.8768,1.803,Semiconductor,I-43d,220,24
Sn5Sb_id1824_E-3.88.cif,Sn5Sb,-3.8758,0.0,Metal,P-4m2,115,6
Sc4CdGa2_id2460_E-3.87.cif,Sc4CdGa2,-3.875,0.0,Metal,Fd-3m,227,56
O2_id3917_E-3.87.cif,O2,-3.8748,0.619,Semiconductor,Pc,7,42
BeSi_id3657_E-3.87.cif,BeSi,-3.8741,0.004,Metal,P4_2/mmc,131,32
Ga4GeO16_id4604_E-3.87.cif,Ga4GeO16,-3.8734,0.877,Semiconductor,P-43m,215,21
AlTe2_id2122_E-3.87.cif,AlTe2,-3.8731,0.0,Metal,Pcca,54,12
KAs3_id2567_E-3.87.cif,KAs3,-3.8728,1.083,Semiconductor,Immm,71,8
Sr2Ca3N4_id3097_E-3.87.cif,Sr2Ca3N4,-3.8726,0.0,Metal,P6/mmm,191,9
ZnCdSnO2_id4830_E-3.87.cif,ZnCdSnO2,-3.8713,0.035,Metal,Pccm,49,10
Sn2Te_id304_E-3.87.cif,Sn2Te,-3.8705,0.0,Metal,Pbcn,60,12
Ba(SbTe)4_id1967_E-3.87.cif,Ba(SbTe)4,-3.8685,0.219,Semiconductor,I4/m,87,18
Li3Ca2GaGePO13_id2928_E-3.87.cif,Li3Ca2GaGePO13,-3.8681,0.0,Metal,P1,1,42
SbPSeS6_id1630_E-3.87.cif,SbPSeS6,-3.867,1.34,Semiconductor,Pmmm,47,9
TiZnSn_id3280_E-3.86.cif,TiZnSn,-3.8623,0.013,Metal,P4/mmm,123,12
O2_id102_E-3.86.cif,O2,-3.862,2.156,Semiconductor,Pba2,32,22
Sn_id3244_E-3.86.cif,Sn,-3.8605,0.0,Metal,P6_3/mmc,194,4
Mg(GaP2)2_id2178_E-3.86.cif,Mg(GaP2)2,-3.8601,0.008,Metal,I4_1/a,88,28
Sb_id4389_E-3.86.cif,Sb,-3.8589,0.0,Metal,P4/nmm,129,8
LiP5_id3214_E-3.86.cif,LiP5,-3.8569,1.353,Semiconductor,I422,97,24
BaTiO4_id4077_E-3.86.cif,BaTiO4,-3.8566,2.723,Semiconductor,Ibam,72,48
CdO2_id870_E-3.86.cif,CdO2,-3.8564,1.28,Semiconductor,I4_122,98,12
CaGa(Sb2Se3)2_id4172_E-3.86.cif,CaGa(Sb2Se3)2,-3.8562,0.0,Metal,P-31c,163,24
LiSnSbAs2_id3412_E-3.86.cif,LiSnSbAs2,-3.856,0.0,Metal,Pccm,49,10
LiSnSbAs3_id3735_E-3.85.cif,LiSnSbAs3,-3.8545,0.051,Semiconductor,Pmmm,47,6
CaMgAl2ZnO2_id300_E-3.85.cif,CaMgAl2ZnO2,-3.8533,0.0,Metal,P3_121,152,21
TiCd(InAs)2_id2922_E-3.85.cif,TiCd(InAs)2,-3.8503,0.0,Metal,I4/mmm,139,12
Sn_id1933_E-3.85.cif,Sn,-3.8503,0.0,Metal,P-3m1,164,5
Al2S_id4711_E-3.85.cif,Al2S,-3.8494,0.0,Metal,Pba2,32,18
Sn_id3152_E-3.85.cif,Sn,-3.8493,0.0,Metal,Pm-3m,221,12
Sb_id2781_E-3.85.cif,Sb,-3.8483,0.0,Metal,I4_1/amd,141,24
Sr2Ga3Si2O_id2847_E-3.85.cif,Sr2Ga3Si2O,-3.8474,0.0,Metal,Pn-3m,224,16
GeAs5_id4751_E-3.85.cif,GeAs5,-3.8469,1.066,Semiconductor,Pmmm,47,6
In2PS_id4061_E-3.85.cif,In2PS,-3.8466,0.009,Metal,R-3m,166,12
Sn_id1364_E-3.85.cif,Sn,-3.8461,0.0,Metal,P4_132,213,32
Be2Ge2As_id1735_E-3.85.cif,Be2Ge2As,-3.8457,0.0,Metal,P4_32_12,96,20
S_id1215_E-3.84.cif,S,-3.8445,1.156,Semiconductor,P-1,2,24
CaP_id3101_E-3.84.cif,CaP,-3.844,0.321,Semiconductor,P4/nmm,129,16
SeS_id2998_E-3.84.cif,SeS,-3.8431,1.505,Semiconductor,P4/m,83,8
Ga3N4_id1109_E-3.84.cif,Ga3N4,-3.8425,1.354,Semiconductor,R-3c,167,42
Li4SnSb(AsSe2)2_id1219_E-3.84.cif,Li4SnSb(AsSe2)2,-3.8425,0.022,Metal,I222,23,24
KLiCaGeO4_id3364_E-3.84.cif,KLiCaGeO4,-3.8424,0.0,Metal,P4bm,100,16
KLi2Zn2Ga2SnGe2O11_id4607_E-3.84.cif,KLi2Zn2Ga2SnGe2O11,-3.8423,0.0,Metal,P2_1,4,42
MgGe6_id4067_E-3.84.cif,MgGe6,-3.8423,0.0,Metal,I-42m,121,14
K4BeAl(AsO)4_id2763_E-3.84.cif,K4BeAl(AsO)4,-3.8404,1.676,Semiconductor,P4/mcc,124,28
LiAlAsP4_id1343_E-3.84.cif,LiAlAsP4,-3.8391,0.015,Metal,Pccm,49,14
Sc3In2O2_id695_E-3.84.cif,Sc3In2O2,-3.8385,0.0,Metal,P4_2/mmc,131,28
GeAs6Se_id1064_E-3.84.cif,GeAs6Se,-3.8372,0.974,Semiconductor,I-42d,122,32
TeAsSe_id4497_E-3.84.cif,TeAsSe,-3.8363,0.533,Semiconductor,Pca2_1,29,12
SeS_id4927_E-3.84.cif,SeS,-3.836,1.357,Semiconductor,P4/m,83,8
GeSb2Se7_id2205_E-3.84.cif,GeSb2Se7,-3.8356,0.604,Semiconductor,C2/m,12,20
KSb(SO13)2_id2874_E-3.83.cif,KSb(SO13)2,-3.8345,1.421,Semiconductor,P-3,147,30
InS5_id875_E-3.83.cif,InS5,-3.8344,0.444,Semiconductor,Aea2,41,24
ScSb4_id3900_E-3.83.cif,ScSb4,-3.8342,0.0,Metal,Amm2,38,10
InS3O_id3415_E-3.83.cif,InS3O,-3.8342,1.835,Semiconductor,P4/nmm,129,10
Ca4GeP2_id874_E-3.83.cif,Ca4GeP2,-3.8338,0.0,Metal,I4/m,87,14
NaSnS_id1225_E-3.83.cif,NaSnS,-3.8336,2.019,Semiconductor,P4_32_12,96,12
BS12_id2011_E-3.83.cif,BS12,-3.8333,1.39,Semiconductor,I432,211,26
P(Se2S)2_id1481_E-3.83.cif,P(Se2S)2,-3.8318,0.0,Metal,I-42d,122,28
Li2GeSe4_id970_E-3.83.cif,Li2GeSe4,-3.8312,0.0,Metal,I-42d,122,28
KSnO14_id1007_E-3.83.cif,KSnO14,-3.8287,0.808,Semiconductor,P321,150,16
Sn4Sb4As_id3102_E-3.83.cif,Sn4Sb4As,-3.8281,0.0,Metal,I4_1/a,88,36
MgGeAs2_id2916_E-3.82.cif,MgGeAs2,-3.8244,0.0,Metal,I-4m2,119,8
CaGe4_id2808_E-3.82.cif,CaGe4,-3.8236,0.0,Metal,I4/mcm,140,20
Al2TeO2_id479_E-3.82.cif,Al2TeO2,-3.8228,0.0,Metal,P4_12_12,92,20
TiZn4SnS8_id1908_E-3.82.cif,TiZn4SnS8,-3.8228,1.316,Semiconductor,P4/mmm,123,28
Sb12Te_id2067_E-3.82.cif,Sb12Te,-3.822,0.0,Metal,P2/c,13,26
In4S7_id3982_E-3.82.cif,In4S7,-3.8214,0.233,Semiconductor,Im-3m,229,22
NaZn(PSe2)2_id3417_E-3.82.cif,NaZn(PSe2)2,-3.8211,0.0,Metal,I-42m,121,16
Sn6Ge_id3554_E-3.82.cif,Sn6Ge,-3.8211,0.0,Metal,I-42d,122,28
MgSc4Al2ZnGa2_id1368_E-3.82.cif,MgSc4Al2ZnGa2,-3.8209,0.0,Metal,I4/mcm,140,40
Ge(Te3S4)2_id1330_E-3.82.cif,Ge(Te3S4)2,-3.8202,0.064,Semiconductor,P6_3/mcm,193,30
CdS4_id2123_E-3.82.cif,CdS4,-3.8177,1.483,Semiconductor,I4_1/a,88,20
LiAlSiGe_id1697_E-3.82.cif,LiAlSiGe,-3.8169,0.0,Metal,P4_2/mmc,131,8
Sn3Te2_id2094_E-3.82.cif,Sn3Te2,-3.8165,0.0,Metal,C2/c,15,20
BaAl2SiB2_id4586_E-3.82.cif,BaAl2SiB2,-3.8165,0.0,Metal,P4/mmm,123,12
BaSnTe5S4N4O_id747_E-3.81.cif,BaSnTe5S4N4O,-3.8146,0.941,Semiconductor,P2_1/m,11,32
KTe(PO)2_id3370_E-3.81.cif,KTe(PO)2,-3.8142,2.021,Semiconductor,P3_221,154,18
SiS_id1321_E-3.81.cif,SiS,-3.8136,0.137,Semiconductor,P6_522,179,12
AlSn2_id200_E-3.81.cif,AlSn2,-3.8135,0.0,Metal,Pa-3,205,12
TeP2(Se2S)4_id2674_E-3.81.cif,TeP2(Se2S)4,-3.8129,0.141,Semiconductor,I-42d,122,60
Li3Mg3Al3Ge3B2(As2P)3_id351_E-3.81.cif,Li3Mg3Al3Ge3B2(As2P)3,-3.8128,0.0,Metal,P31m,157,23
SrO20_id677_E-3.81.cif,SrO20,-3.8107,1.222,Semiconductor,P4/n,85,42
In2O_id2762_E-3.81.cif,In2O,-3.8092,0.701,Semiconductor,Cmmm,65,12
ZnSiGe(SeS2)2_id392_E-3.81.cif,ZnSiGe(SeS2)2,-3.8091,1.535,Semiconductor,P-42_1m,113,18
Ca7ZnC6_id2794_E-3.81.cif,Ca7ZnC6,-3.8083,0.028,Metal,R-3,148,42
LiSb5As3P_id4506_E-3.81.cif,LiSb5As3P,-3.8077,0.138,Semiconductor,P2_1,4,20
SrLiSb4As_id1030_E-3.81.cif,SrLiSb4As,-3.8059,0.024,Metal,P-42m,111,7
SbAs_id1296_E-3.80.cif,SbAs,-3.7987,0.0,Metal,P4_32_12,96,8
SbAs_id2300_E-3.80.cif,SbAs,-3.7968,0.0,Metal,Iba2,45,32
GeTe2_id2887_E-3.80.cif,GeTe2,-3.7955,0.0,Metal,Pbca,61,24
KSc3TeSe6_id1813_E-3.80.cif,KSc3TeSe6,-3.795,0.0,Metal,P-31c,163,22
Be7Ge2P_id712_E-3.80.cif,Be7Ge2P,-3.795,0.0,Metal,P2_1/m,11,20
Ba(PO5)4_id1224_E-3.79.cif,Ba(PO5)4,-3.7947,0.19,Semiconductor,P6/mmm,191,25
Ga4Si3_id294_E-3.79.cif,Ga4Si3,-3.7928,0.1,Semiconductor,I-43d,220,28
Sn_id3631_E-3.79.cif,Sn,-3.7923,0.0,Metal,I4_1cd,110,16
S_id3579_E-3.79.cif,S,-3.7922,2.555,Semiconductor,Cmmm,65,16
LiS6_id1689_E-3.79.cif,LiS6,-3.7912,1.036,Semiconductor,P6/mmm,191,14
Li2MgB4Te_id1014_E-3.79.cif,Li2MgB4Te,-3.7901,0.023,Metal,P4_2/mcm,132,16
Ga4Si3_id2905_E-3.79.cif,Ga4Si3,-3.7876,0.0,Metal,I-43d,220,28
LiCaZnO12_id878_E-3.79.cif,LiCaZnO12,-3.7864,0.392,Semiconductor,Cm,8,30
BeGaAs3_id655_E-3.78.cif,BeGaAs3,-3.7848,0.0,Metal,P4/nmm,129,10
NaLiTiZnO4_id3783_E-3.78.cif,NaLiTiZnO4,-3.7839,2.021,Semiconductor,P4_322,95,32
BeZnSn2As2(SeO)2_id681_E-3.78.cif,BeZnSn2As2(SeO)2,-3.7834,1.413,Semiconductor,P-42_1m,113,20
Na5O4_id4716_E-3.78.cif,Na5O4,-3.7814,1.559,Semiconductor,Cmce,64,36
BO12_id3854_E-3.78.cif,BO12,-3.7805,1.321,Semiconductor,I432,211,26
BaGa2Sn8Ge5_id4026_E-3.78.cif,BaGa2Sn8Ge5,-3.7802,0.0,Metal,I422,97,32
BaTiAs_id2119_E-3.78.cif,BaTiAs,-3.7787,1.124,Semiconductor,I-43d,220,48
Zn(SiGe)2_id718_E-3.78.cif,Zn(SiGe)2,-3.7776,0.0,Metal,P-4n2,118,10
BaNa2Cd2SiTeO3_id1781_E-3.78.cif,BaNa2Cd2SiTeO3,-3.7768,1.33,Semiconductor,P-6m2,187,10
Zn2Si3O2_id4737_E-3.78.cif,Zn2Si3O2,-3.7751,1.277,Semiconductor,I-43d,220,56
Ga2Ge3_id2917_E-3.77.cif,Ga2Ge3,-3.7747,0.0,Metal,P-42_1m,113,10
Li2Al2GeTe4_id132_E-3.77.cif,Li2Al2GeTe4,-3.7733,0.0,Metal,P-42m,111,9
ScAl5_id3610_E-3.77.cif,ScAl5,-3.7732,0.0,Metal,P-4n2,118,12
Sn4Ge4Sb11_id3555_E-3.77.cif,Sn4Ge4Sb11,-3.7724,0.0,Metal,Pmna,53,38
Sc_id1142_E-3.77.cif,Sc,-3.7708,0.0,Metal,P4mm,99,9
Na(GeTe2)2_id2790_E-3.77.cif,Na(GeTe2)2,-3.7701,0.698,Semiconductor,P-42m,111,7
Ba2Si3_id1476_E-3.77.cif,Ba2Si3,-3.7699,0.0,Metal,P622,177,30
Ba4CaTeO4_id2066_E-3.77.cif,Ba4CaTeO4,-3.769,0.089,Semiconductor,P42_12,90,20
Cd4Sn3S8_id78_E-3.77.cif,Cd4Sn3S8,-3.768,0.0,Metal,P-43m,215,15
Mg3ScSi3(TeAs)3_id3100_E-3.77.cif,Mg3ScSi3(TeAs)3,-3.7673,0.0,Metal,P6_3,173,26
Li2Sn5(GeSe2)2_id1867_E-3.77.cif,Li2Sn5(GeSe2)2,-3.7671,0.932,Semiconductor,P-42m,111,13
Ga3Se2S5_id1031_E-3.77.cif,Ga3Se2S5,-3.7669,1.891,Semiconductor,P2_1,4,20
ZnSiAs6_id1231_E-3.77.cif,ZnSiAs6,-3.7667,0.702,Semiconductor,I-42d,122,32
K2NaSbS6_id4081_E-3.77.cif,K2NaSbS6,-3.7659,0.877,Semiconductor,R-3,148,30
Se2S3_id2768_E-3.77.cif,Se2S3,-3.765,1.592,Semiconductor,P2_12_12_1,19,20
AlTe2_id1203_E-3.76.cif,AlTe2,-3.7625,0.0,Metal,Pn-3m,224,6
Ba2As2PSe5_id1854_E-3.76.cif,Ba2As2PSe5,-3.7625,1.409,Semiconductor,P4_2/m,84,20
Li3(TeS2)2_id2497_E-3.76.cif,Li3(TeS2)2,-3.762,1.466,Semiconductor,Pnn2,34,18
Sn4Sb10As_id446_E-3.76.cif,Sn4Sb10As,-3.7614,0.0,Metal,P2_12_12,18,60
Na2CaMg2(GaP7)2_id4164_E-3.76.cif,Na2CaMg2(GaP7)2,-3.7611,0.0,Metal,P2_1/c,14,42
Sn5Ge2_id263_E-3.76.cif,Sn5Ge2,-3.7598,0.0,Metal,Aea2,41,28
Te3S4_id4609_E-3.76.cif,Te3S4,-3.7579,0.805,Semiconductor,P6_3/m,176,14
BaO16_id2140_E-3.76.cif,BaO16,-3.7555,1.494,Semiconductor,P6/mmm,191,17
ZnP2_id4545_E-3.76.cif,ZnP2,-3.7554,0.0,Metal,Pca2_1,29,12
Sn2Sb3_id4681_E-3.75.cif,Sn2Sb3,-3.7547,0.0,Metal,P4_2mc,105,10
BeAl4B_id2532_E-3.75.cif,BeAl4B,-3.7532,0.0,Metal,I422,97,24
BaLi2CaMg2Cd6(PN2)6_id619_E-3.75.cif,BaLi2CaMg2Cd6(PN2)6,-3.7471,0.598,Semiconductor,P321,150,30
In2SnTe2Se5_id3870_E-3.74.cif,In2SnTe2Se5,-3.7446,0.953,Semiconductor,Pbam,55,20
Sn9Se2_id1817_E-3.74.cif,Sn9Se2,-3.7426,0.0,Metal,I-42d,122,44
SeS_id1874_E-3.74.cif,SeS,-3.7412,1.801,Semiconductor,Pbca,61,16
SiAs2PSeS16_id786_E-3.74.cif,SiAs2PSeS16,-3.7408,1.775,Semiconductor,P2_1,4,42
Sc2Zn3O_id2141_E-3.74.cif,Sc2Zn3O,-3.739,0.0,Metal,Pn-3m,224,12
Na(SnAs)2_id4943_E-3.74.cif,Na(SnAs)2,-3.7387,0.0,Metal,P4/nmm,129,20
Li(AlTe)4_id1681_E-3.74.cif,Li(AlTe)4,-3.7385,0.927,Semiconductor,P-42m,111,9
SeS_id221_E-3.74.cif,SeS,-3.7379,1.509,Semiconductor,Pbca,61,16
Ga2Ge(TeAs)2_id2858_E-3.74.cif,Ga2Ge(TeAs)2,-3.7359,0.0,Metal,P4_32_12,96,28
SrAl3O16_id2569_E-3.74.cif,SrAl3O16,-3.7353,0.16,Semiconductor,Im-3,204,40
BaCaAs2O11_id270_E-3.73.cif,BaCaAs2O11,-3.735,3.159,Semiconductor,P-3m1,164,15
Al2GaSiGeP_id2796_E-3.73.cif,Al2GaSiGeP,-3.7345,0.0,Metal,Pca2_1,29,24
TeAs3SO_id2987_E-3.73.cif,TeAs3SO,-3.7336,0.094,Semiconductor,Cmc2_1,36,24
Na(SnSe2)2_id2889_E-3.73.cif,Na(SnSe2)2,-3.7316,0.006,Metal,I-42d,122,28
Sr(BeB)2_id4582_E-3.73.cif,Sr(BeB)2,-3.73,0.0,Metal,I4/mcm,140,20
ZnN_id1045_E-3.73.cif,ZnN,-3.729,0.513,Semiconductor,Pbca,61,16
BaCaCdGeN_id2867_E-3.73.cif,BaCaCdGeN,-3.7289,0.0,Metal,P4/nmm,129,10
Si2Ge2As5P2_id235_E-3.73.cif,Si2Ge2As5P2,-3.7288,0.873,Semiconductor,P4_2mc,105,22
K2Te4SeS4_id4748_E-3.73.cif,K2Te4SeS4,-3.7277,0.818,Semiconductor,Cccm,66,44
MgSeS_id3249_E-3.73.cif,MgSeS,-3.7276,0.725,Semiconductor,Pca2_1,29,12
PSe6_id2404_E-3.73.cif,PSe6,-3.7264,0.003,Metal,I-42d,122,28
Al3ZnGa2O7_id509_E-3.73.cif,Al3ZnGa2O7,-3.7263,2.986,Semiconductor,Ima2,46,52
MgS8_id932_E-3.72.cif,MgS8,-3.7243,0.084,Semiconductor,P-42_1m,113,18
K2NaS10_id4043_E-3.72.cif,K2NaS10,-3.7225,1.264,Semiconductor,P-1,2,26
LiSe_id1243_E-3.72.cif,LiSe,-3.722,0.694,Semiconductor,I-42d,122,16
Li(TeAs)2_id1435_E-3.72.cif,Li(TeAs)2,-3.7216,0.746,Semiconductor,C2/c,15,20
K2Na3O6_id3943_E-3.72.cif,K2Na3O6,-3.7208,1.944,Semiconductor,Cmce,64,44
KO4_id172_E-3.72.cif,KO4,-3.7202,0.68,Semiconductor,P4nc,104,40
Al2GaGeTe6_id647_E-3.72.cif,Al2GaGeTe6,-3.719,1.198,Semiconductor,P2_12_12,18,20
Li2Si3_id867_E-3.72.cif,Li2Si3,-3.7166,0.0,Metal,P6_3/m,176,20
CdSbSeS_id391_E-3.72.cif,CdSbSeS,-3.7159,1.11,Semiconductor,P4/nmm,129,8
CaSi_id3851_E-3.72.cif,CaSi,-3.7154,0.491,Semiconductor,P6_3/mmc,194,8
CdGe5_id383_E-3.71.cif,CdGe5,-3.7149,0.0,Metal,P-4n2,118,12
SbTe_id2293_E-3.71.cif,SbTe,-3.7141,0.0,Metal,I4_1/amd,141,8
SbTe_id4053_E-3.71.cif,SbTe,-3.7134,0.005,Metal,F-43m,216,8
SO13_id4934_E-3.71.cif,SO13,-3.7133,0.93,Semiconductor,Pba2,32,28
Na2Li10In(SnO6)2_id4435_E-3.71.cif,Na2Li10In(SnO6)2,-3.7121,0.001,Metal,P-4,81,27
SbAsS13_id3628_E-3.71.cif,SbAsS13,-3.7121,1.662,Semiconductor,P2/m,10,15
ScGa5_id567_E-3.71.cif,ScGa5,-3.7113,0.0,Metal,P-6m2,187,12
Cd(GeSe4)2_id2270_E-3.71.cif,Cd(GeSe4)2,-3.7108,0.646,Semiconductor,P-42m,111,11
K2InSnSe4_id4438_E-3.71.cif,K2InSnSe4,-3.7105,0.709,Semiconductor,I-42d,122,32
NaLiGa2Ge(BO)2_id4377_E-3.71.cif,NaLiGa2Ge(BO)2,-3.7104,0.007,Metal,C222,21,18
CdGe5_id4266_E-3.71.cif,CdGe5,-3.7103,0.0,Metal,P-4n2,118,12
SbTe3S2_id4460_E-3.71.cif,SbTe3S2,-3.7101,0.0,Metal,C2/m,12,12
K4Li3O4_id2903_E-3.71.cif,K4Li3O4,-3.7083,1.807,Semiconductor,Pm-3n,223,22
LiTeAsS_id246_E-3.71.cif,LiTeAsS,-3.7066,0.731,Semiconductor,Cmc2_1,36,16
K7CaGaO6_id2045_E-3.71.cif,K7CaGaO6,-3.7065,0.001,Metal,P-31c,163,30
SbTe_id2702_E-3.71.cif,SbTe,-3.7062,0.0,Metal,Pbca,61,16
Al2Cd2In(SeO)4_id3145_E-3.70.cif,Al2Cd2In(SeO)4,-3.7046,0.0,Metal,P-42m,111,13
TeS_id1432_E-3.70.cif,TeS,-3.7031,0.0,Metal,Pban,50,16
Se2S19_id1246_E-3.70.cif,Se2S19,-3.6983,1.56,Semiconductor,Pc,7,42
CaMg(Ga3O)2_id1116_E-3.70.cif,CaMg(Ga3O)2,-3.6981,0.0,Metal,P321,150,10
Al4InTe4_id4628_E-3.70.cif,Al4InTe4,-3.6979,0.369,Semiconductor,P-42m,111,9
Sb2TeSeS3_id631_E-3.70.cif,Sb2TeSeS3,-3.6977,0.123,Semiconductor,P2_1/c,14,28
GeSbTe_id1959_E-3.70.cif,GeSbTe,-3.6974,0.0,Metal,P2/c,13,12
Ba2AsS_id3376_E-3.70.cif,Ba2AsS,-3.6967,0.0,Metal,Cmmm,65,8
Li3Ca2Sn2(GeO)2_id3186_E-3.70.cif,Li3Ca2Sn2(GeO)2,-3.6965,0.307,Semiconductor,P4/mnc,128,44
Sc3TiAl5_id1883_E-3.70.cif,Sc3TiAl5,-3.696,0.0,Metal,P-62m,189,9
ZnO3_id4725_E-3.70.cif,ZnO3,-3.6953,3.388,Semiconductor,P-42_1m,113,16
Sc_id1239_E-3.70.cif,Sc,-3.695,0.0,Metal,Pm-3n,223,32
CdSe2O7_id920_E-3.69.cif,CdSe2O7,-3.6943,0.0,Metal,Cmmm,65,20
Li2CdGeSe4_id389_E-3.69.cif,Li2CdGeSe4,-3.6913,1.297,Semiconductor,I-42d,122,32
GaC_id2364_E-3.69.cif,GaC,-3.6911,0.0,Metal,I4_132,214,16
Li2ZnSiP2_id1853_E-3.69.cif,Li2ZnSiP2,-3.6907,0.0,Metal,I4/mmm,139,12
K2Te2N3O_id4380_E-3.69.cif,K2Te2N3O,-3.69,0.0,Metal,Pn-3m,224,16
TiZn2_id2765_E-3.69.cif,TiZn2,-3.6898,0.0,Metal,Fd-3m,227,24
LiSn2BSb4Te4As5SeS_id642_E-3.69.cif,LiSn2BSb4Te4As5SeS,-3.6889,0.088,Semiconductor,P2_1,4,38
BaGaSn7_id2282_E-3.69.cif,BaGaSn7,-3.6883,0.0,Metal,P312,149,9
S_id3059_E-3.69.cif,S,-3.6877,2.29,Semiconductor,Pc,7,42
Li(SiGe)2_id3857_E-3.69.cif,Li(SiGe)2,-3.6873,0.0,Metal,P6_222,180,15
AlZn5Ga2(S3O7)2_id2265_E-3.69.cif,AlZn5Ga2(S3O7)2,-3.6854,0.284,Semiconductor,Pnn2,34,56
BeZn(SeO)2_id251_E-3.68.cif,BeZn(SeO)2,-3.6848,0.58,Semiconductor,P3_221,154,18
SeO_id2792_E-3.68.cif,SeO,-3.6842,2.098,Semiconductor,P4_12_12,92,16
InSnSe_id1425_E-3.68.cif,InSnSe,-3.6815,0.0,Metal,P-6m2,187,3
Li4TiZn2(GaN)2_id3159_E-3.68.cif,Li4TiZn2(GaN)2,-3.6809,0.0,Metal,Pmmn,59,22
CaZnCd2O2_id4378_E-3.68.cif,CaZnCd2O2,-3.6805,0.842,Semiconductor,P4_2/mmc,131,12
KGaGe3_id3656_E-3.68.cif,KGaGe3,-3.6802,0.018,Metal,I-4m2,119,10
Sn5Sb12Te6(As2Se3)3_id1011_E-3.68.cif,Sn5Sb12Te6(As2Se3)3,-3.6802,0.0,Metal,P6,168,38
AlS_id2943_E-3.68.cif,AlS,-3.6799,0.0,Metal,P4_2/mcm,132,16
AsSe2_id418_E-3.68.cif,AsSe2,-3.6798,1.883,Semiconductor,P4_2mc,105,6
NaIn2GaSnSeO4_id321_E-3.68.cif,NaIn2GaSnSeO4,-3.6774,1.227,Semiconductor,Pm,6,20
Sn_id828_E-3.68.cif,Sn,-3.6772,0.0,Metal,P4/mmm,123,5
Na4Li2Zn(SbO6)2_id2993_E-3.68.cif,Na4Li2Zn(SbO6)2,-3.6761,0.212,Semiconductor,I222,23,42
CaGaTeP_id739_E-3.67.cif,CaGaTeP,-3.6731,0.0,Metal,P4_3,78,16
SrLiSb4_id1691_E-3.67.cif,SrLiSb4,-3.673,0.286,Semiconductor,I4_1/a,88,24
Cd(AsSe2)2_id2350_E-3.67.cif,Cd(AsSe2)2,-3.6729,0.159,Semiconductor,P-42m,111,7
NaMgSc3InSn2Te_id4015_E-3.67.cif,NaMgSc3InSn2Te,-3.6727,0.24,Semiconductor,P2_1/m,11,18
Ga2Te2As_id2641_E-3.67.cif,Ga2Te2As,-3.6725,1.035,Semiconductor,P3_221,154,15
InS_id3916_E-3.67.cif,InS,-3.6723,0.0,Metal,I4/mmm,139,4
LiAl2Si_id976_E-3.67.cif,LiAl2Si,-3.6723,0.02,Metal,Fm-3m,225,16
GeSe3_id2202_E-3.67.cif,GeSe3,-3.6712,0.0,Metal,P3m1,156,4
SnSb4As5_id4214_E-3.67.cif,SnSb4As5,-3.669,0.0,Metal,I4_1/a,88,40
ScCdSb_id3507_E-3.67.cif,ScCdSb,-3.6683,0.0,Metal,P4_32_12,96,12
S(NO2)2_id4335_E-3.67.cif,S(NO2)2,-3.6678,1.276,Semiconductor,Fd-3m,227,56
Sc(ZnB)2_id2220_E-3.67.cif,Sc(ZnB)2,-3.6674,0.0,Metal,P6_222,180,15
ScZn2Te2S4(NO2)2_id1337_E-3.67.cif,ScZn2Te2S4(NO2)2,-3.6655,1.961,Semiconductor,Pccn,56,60
AlCd2Ge(AsS)4_id4909_E-3.66.cif,AlCd2Ge(AsS)4,-3.6645,1.694,Semiconductor,I-42m,121,24
Na5LiIn(Te2O)4_id1575_E-3.66.cif,Na5LiIn(Te2O)4,-3.6644,0.206,Semiconductor,I222,23,38
CaAlGe_id4677_E-3.66.cif,CaAlGe,-3.6632,0.0,Metal,Ibam,72,24
Li2MgBe(GaO)2_id2638_E-3.66.cif,Li2MgBe(GaO)2,-3.6621,0.0,Metal,P6_422,181,24
AlGa3Te4(Se5S2)2_id4211_E-3.66.cif,AlGa3Te4(Se5S2)2,-3.662,0.903,Semiconductor,C2,5,44
MgGeTeS2_id3129_E-3.66.cif,MgGeTeS2,-3.661,1.446,Semiconductor,Aea2,41,40
TeS_id1869_E-3.66.cif,TeS,-3.6609,0.926,Semiconductor,Pbca,61,16
NaS2_id3998_E-3.66.cif,NaS2,-3.6594,2.393,Semiconductor,P6/mcc,192,36
NaMgS8_id4371_E-3.66.cif,NaMgS8,-3.6577,0.0,Metal,C222_1,20,40
Mg3Zn2Si2(PN)2_id897_E-3.66.cif,Mg3Zn2Si2(PN)2,-3.6576,0.0,Metal,P3_121,152,33
KNa3O10_id3265_E-3.66.cif,KNa3O10,-3.6572,0.0,Metal,Pnn2,34,28
