file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
ZnGaSi(GeP2)2_id2719_E-4.08.cif,ZnGaSi(GeP2)2,-4.0812,0.027,Metal,Pccm,49,18
Ge3Sb_id2020_E-4.08.cif,Ge3Sb,-4.0797,0.0,Metal,P-62m,189,8
Sn2S_id526_E-4.08.cif,Sn2S,-4.0796,0.0,Metal,P4_2/nbc,133,24
TePSe_id1859_E-4.08.cif,TePSe,-4.0796,0.778,Semiconductor,P4/m,83,12
KCaO26_id1684_E-4.08.cif,KCaO26,-4.0786,0.787,Semiconductor,P4/n,85,56
Ba2SiP2O_id4151_E-4.08.cif,Ba2SiP2O,-4.0754,0.0,Metal,P2_1/m,11,12
MgAsP2_id4841_E-4.07.cif,MgAsP2,-4.0745,0.0,Metal,I4/mmm,139,8
S_id143_E-4.07.cif,S,-4.0735,2.014,Semiconductor,P4/m,83,8
Mg2Sc5(GeTe)2_id2963_E-4.07.cif,Mg2Sc5(GeTe)2,-4.0728,0.089,Semiconductor,P4_322,95,44
Ba2N_id3104_E-4.07.cif,Ba2N,-4.0725,0.0,Metal,Pbcn,60,12
Li2SiBN2_id1965_E-4.07.cif,Li2SiBN2,-4.0717,0.38,Semiconductor,Pca2_1,29,24
BaSi3_id4629_E-4.07.cif,BaSi3,-4.0711,0.0,Metal,P6_3/mmc,194,8
BeSe_id1727_E-4.07.cif,BeSe,-4.0706,0.734,Semiconductor,Pbca,61,16
S_id2989_E-4.07.cif,S,-4.0706,0.18,Semiconductor,Pbca,61,16
KSnSb3(CSe)3_id2040_E-4.07.cif,KSnSb3(CSe)3,-4.0673,0.0,Metal,P6_3,173,22
AlSi2Ge3_id3652_E-4.07.cif,AlSi2Ge3,-4.0661,0.0,Metal,I4_1md,109,24
AsSe2_id4236_E-4.07.cif,AsSe2,-4.0653,0.928,Semiconductor,Pn-3m,224,6
BaGaTeSO_id692_E-4.06.cif,BaGaTeSO,-4.0648,1.267,Semiconductor,Pnma,62,20
Ge_id1478_E-4.06.cif,Ge,-4.0618,0.0,Metal,I4_1,80,16
K2ScCd3(NO2)3_id3908_E-4.06.cif,K2ScCd3(NO2)3,-4.0615,1.564,Semiconductor,P-3c1,165,60
GaSnGe5As2_id3827_E-4.06.cif,GaSnGe5As2,-4.0611,0.0,Metal,Pccm,49,18
O2_id3023_E-4.06.cif,O2,-4.0564,2.829,Semiconductor,Pba2,32,26
Na2Zn2Ge2O5_id1479_E-4.06.cif,Na2Zn2Ge2O5,-4.0563,1.513,Semiconductor,Pbcn,60,44
Li3Ti2O21_id4487_E-4.06.cif,Li3Ti2O21,-4.0557,0.512,Semiconductor,P1,1,52
CaSnSe2_id3880_E-4.06.cif,CaSnSe2,-4.0557,0.0,Metal,P3_221,154,12
SrGe4As_id226_E-4.06.cif,SrGe4As,-4.0555,0.0,Metal,P-4n2,118,12
SbSe2S_id4182_E-4.05.cif,SbSe2S,-4.0516,0.048,Metal,P4/m,83,16
SiSb5(TeAs)2_id608_E-4.05.cif,SiSb5(TeAs)2,-4.0509,0.0,Metal,P2/m,10,10
CaGe4_id2918_E-4.05.cif,CaGe4,-4.0507,0.0,Metal,Ccce,68,20
GeO20_id1289_E-4.05.cif,GeO20,-4.0507,0.756,Semiconductor,P2_1,4,42
Li3As3SeS7_id4744_E-4.05.cif,Li3As3SeS7,-4.0503,1.569,Semiconductor,P3m1,156,14
BaSnGe_id1463_E-4.05.cif,BaSnGe,-4.0496,0.0,Metal,P6_3/mmc,194,6
AlSe_id347_E-4.05.cif,AlSe,-4.0487,0.0,Metal,P4_2/ncm,138,8
Sb2TeAs_id2036_E-4.05.cif,Sb2TeAs,-4.0481,0.733,Semiconductor,P4/mbm,127,16
KInS2_id4189_E-4.05.cif,KInS2,-4.0477,2.015,Semiconductor,I4_122,98,16
InS2_id2218_E-4.05.cif,InS2,-4.0467,1.996,Semiconductor,Cmc2_1,36,12
BaGe4As_id695_E-4.05.cif,BaGe4As,-4.0461,0.0,Metal,P-4n2,118,12
Si5Te4_id4468_E-4.05.cif,Si5Te4,-4.0455,1.395,Semiconductor,I4_1/a,88,36
KNa2(TeO)3_id1536_E-4.04.cif,KNa2(TeO)3,-4.0444,0.316,Semiconductor,P31m,157,9
AsSe2_id312_E-4.04.cif,AsSe2,-4.0437,0.0,Metal,P4bm,100,12
Li2Be4P7_id3398_E-4.04.cif,Li2Be4P7,-4.0429,1.426,Semiconductor,Ccc2,37,52
SrMgGa(AsP)2_id1641_E-4.04.cif,SrMgGa(AsP)2,-4.0425,0.001,Metal,Pca2_1,29,28
SbAsSe2_id2241_E-4.04.cif,SbAsSe2,-4.0412,0.553,Semiconductor,Cmcm,63,16
BeAl2B_id2772_E-4.04.cif,BeAl2B,-4.0409,0.0,Metal,Fm-3m,225,16
S_id4053_E-4.04.cif,S,-4.0406,0.713,Semiconductor,Pbca,61,16
In2AsS5_id1314_E-4.03.cif,In2AsS5,-4.033,1.711,Semiconductor,P6_4,172,24
NaS4_id3995_E-4.03.cif,NaS4,-4.033,3.244,Semiconductor,R-3m,166,15
LiAlSO_id2381_E-4.03.cif,LiAlSO,-4.0328,1.481,Semiconductor,Pca2_1,29,16
SrAlSi3Ge_id4770_E-4.03.cif,SrAlSi3Ge,-4.0308,0.0,Metal,P-4n2,118,12
In(AsS)2_id461_E-4.03.cif,In(AsS)2,-4.0295,0.015,Metal,P-6m2,187,5
SiO27_id2471_E-4.03.cif,SiO27,-4.029,1.021,Semiconductor,P2,3,28
S_id2733_E-4.03.cif,S,-4.029,0.595,Semiconductor,Pba2,32,14
Li2Mg3Ti3Zn2P2Se4(SO3)2_id3239_E-4.03.cif,Li2Mg3Ti3Zn2P2Se4(SO3)2,-4.0284,1.275,Semiconductor,P-1,2,24
Al5Se4_id3585_E-4.03.cif,Al5Se4,-4.0279,0.0,Metal,P-42m,111,9
GaSi2Ge_id3618_E-4.03.cif,GaSi2Ge,-4.0272,0.0,Metal,I2_12_12_1,24,16
ScAl2_id4453_E-4.03.cif,ScAl2,-4.0264,0.0,Metal,P6_122,178,18
Ge9As10_id1401_E-4.03.cif,Ge9As10,-4.0263,0.0,Metal,I422,97,38
S_id2411_E-4.03.cif,S,-4.0263,0.68,Semiconductor,Pbca,61,16
Ba2AsPS2_id4185_E-4.03.cif,Ba2AsPS2,-4.0262,0.799,Semiconductor,P2/m,10,6
Ca3Si4O_id2350_E-4.03.cif,Ca3Si4O,-4.0255,0.0,Metal,I-42d,122,32
Sn2Se_id427_E-4.03.cif,Sn2Se,-4.0251,0.0,Metal,Imm2,44,12
LiTeAsS3_id2920_E-4.02.cif,LiTeAsS3,-4.0242,1.279,Semiconductor,C222_1,20,48
SiSnSb_id4840_E-4.02.cif,SiSnSb,-4.0237,0.0,Metal,Pca2_1,29,12
Zn2Sn2O3_id2893_E-4.02.cif,Zn2Sn2O3,-4.0221,0.759,Semiconductor,Pbcn,60,28
Mg3AlZnTe4Se2(S2O)4_id3256_E-4.02.cif,Mg3AlZnTe4Se2(S2O)4,-4.0206,1.447,Semiconductor,Pnn2,34,46
LiZn3P3O4_id2560_E-4.02.cif,LiZn3P3O4,-4.0187,0.997,Semiconductor,Pm-3n,223,22
Ge(SeS2)2_id1270_E-4.02.cif,Ge(SeS2)2,-4.0176,1.675,Semiconductor,I-42d,122,28
Li3CaTe2(SeS2)3_id1543_E-4.02.cif,Li3CaTe2(SeS2)3,-4.0158,1.046,Semiconductor,R-3m,166,45
BaGa3Si4(As2P3)2_id1137_E-4.02.cif,BaGa3Si4(As2P3)2,-4.0155,0.0,Metal,P3_121,152,54
Sc3Ti7Zn6GeTe12_id768_E-4.02.cif,Sc3Ti7Zn6GeTe12,-4.0151,0.0,Metal,Pm-3,200,29
Be3O_id4879_E-4.01.cif,Be3O,-4.0128,4.163,Insulator,Pmna,53,32
Ba2LiIn(SnO2)2_id4045_E-4.01.cif,Ba2LiIn(SnO2)2,-4.0114,1.473,Semiconductor,Ibam,72,40
KBaO4_id4245_E-4.01.cif,KBaO4,-4.0107,1.83,Semiconductor,Pban,50,24
Ba3Sr2O6_id658_E-4.01.cif,Ba3Sr2O6,-4.0105,0.0,Metal,P-6,174,11
Ga3TeS3_id3867_E-4.01.cif,Ga3TeS3,-4.0102,1.518,Semiconductor,P6_3mc,186,14
Li3ZnSiS8_id4231_E-4.00.cif,Li3ZnSiS8,-4.0048,0.341,Semiconductor,P-43m,215,13
BAs24_id4262_E-4.00.cif,BAs24,-4.0046,0.006,Metal,I432,211,50
SnSb_id2505_E-4.00.cif,SnSb,-4.004,0.0,Metal,P6_3/mmc,194,4
NaO2_id4016_E-4.00.cif,NaO2,-4.0027,1.048,Semiconductor,I4_1/acd,142,48
NaSnP3_id3816_E-4.00.cif,NaSnP3,-4.0003,1.141,Semiconductor,Amm2,38,10
KScZnInTeSeS_id506_E-4.00.cif,KScZnInTeSeS,-3.9996,0.548,Semiconductor,P2_1/m,11,14
K4Ti4BeBN12_id725_E-4.00.cif,K4Ti4BeBN12,-3.9993,1.178,Semiconductor,P4/mcc,124,44
LiScAl2Ga2(TeO2)2_id1846_E-4.00.cif,LiScAl2Ga2(TeO2)2,-3.9991,0.0,Metal,I222,23,24
SbAs4_id928_E-4.00.cif,SbAs4,-3.9987,1.067,Semiconductor,Pca2_1,29,20
Ba2Ge3Sb2As_id3339_E-4.00.cif,Ba2Ge3Sb2As,-3.9975,0.0,Metal,Pbam,55,16
Na2MgAlZn2Se2(SO5)2_id4897_E-4.00.cif,Na2MgAlZn2Se2(SO5)2,-3.9965,2.729,Semiconductor,P3_121,152,60
GaSi2Ge_id940_E-4.00.cif,GaSi2Ge,-3.9954,0.035,Metal,I-42d,122,16
Ge_id1592_E-3.99.cif,Ge,-3.994,0.0,Metal,Cmm2,35,12
TiGa4_id4341_E-3.99.cif,TiGa4,-3.9938,0.0,Metal,Ccce,68,20
Si5Ge2_id2923_E-3.99.cif,Si5Ge2,-3.9928,0.0,Metal,Pnn2,34,28
S_id4047_E-3.99.cif,S,-3.9922,0.246,Semiconductor,Pbca,61,8
LiZnO5_id2607_E-3.99.cif,LiZnO5,-3.9921,2.447,Semiconductor,I4_1/a,88,56
SnSbAs2P2SeS5N_id2317_E-3.99.cif,SnSbAs2P2SeS5N,-3.9919,0.349,Semiconductor,P2/c,13,52
Li2Al(SbS2)2_id4258_E-3.99.cif,Li2Al(SbS2)2,-3.9914,0.688,Semiconductor,P4nc,104,36
Sb4TeS2_id4917_E-3.99.cif,Sb4TeS2,-3.9908,0.061,Semiconductor,I-42d,122,28
Ti7Al13_id1909_E-3.99.cif,Ti7Al13,-3.9904,0.0,Metal,P6,168,20
Li3Mg3CS3_id3460_E-3.99.cif,Li3Mg3CS3,-3.9894,2.599,Semiconductor,P6_3/m,176,20
Ba4(SnAs)3_id874_E-3.99.cif,Ba4(SnAs)3,-3.9884,0.0,Metal,I-43d,220,40
LiAlSi6O13_id2417_E-3.99.cif,LiAlSi6O13,-3.9852,2.845,Semiconductor,P1,1,42
SbAs21Se_id123_E-3.98.cif,SbAs21Se,-3.9827,0.0,Metal,P2/c,13,46
GaSiGe2_id429_E-3.98.cif,GaSiGe2,-3.9821,0.0,Metal,P3_121,152,12
Na4O3_id4395_E-3.98.cif,Na4O3,-3.9819,0.0,Metal,I-43d,220,28
S_id521_E-3.98.cif,S,-3.9809,0.0,Metal,Pbca,61,8
Ca3(NO3)2_id2697_E-3.98.cif,Ca3(NO3)2,-3.9804,0.561,Semiconductor,Cmce,64,44
K3Li2Cd2Ga3Sb6P6(SO2)6_id2784_E-3.98.cif,K3Li2Cd2Ga3Sb6P6(SO2)6,-3.9798,0.781,Semiconductor,P321,150,40
KCdPO18_id2587_E-3.98.cif,KCdPO18,-3.9787,0.005,Metal,P2_1,4,42
GaSe2_id2551_E-3.98.cif,GaSe2,-3.977,1.022,Semiconductor,P-42_1m,113,6
LiGeSbO18_id823_E-3.97.cif,LiGeSbO18,-3.9743,0.0,Metal,P1,1,42
SrMgAsP(SeS)2_id4293_E-3.97.cif,SrMgAsP(SeS)2,-3.9742,0.028,Metal,Pnma,62,32
NO20_id780_E-3.97.cif,NO20,-3.973,0.408,Semiconductor,Pc,7,42
BAs12_id1703_E-3.97.cif,BAs12,-3.9712,1.549,Semiconductor,I432,211,26
ZnN3_id1302_E-3.97.cif,ZnN3,-3.9711,0.22,Semiconductor,Fm-3m,225,16
NaAsO48_id1527_E-3.97.cif,NaAsO48,-3.9695,0.195,Semiconductor,P-3,147,50
SeN_id196_E-3.97.cif,SeN,-3.9682,0.035,Metal,Pn-3m,224,12
Sb_id1656_E-3.97.cif,Sb,-3.9678,0.171,Semiconductor,Ia-3,206,56
Na8GeP2S4(NO4)2_id2820_E-3.97.cif,Na8GeP2S4(NO4)2,-3.9672,2.439,Semiconductor,P1,1,50
K2CaSi4SnO4_id175_E-3.97.cif,K2CaSi4SnO4,-3.9662,0.0,Metal,I4_1/a,88,48
TeAs2_id1874_E-3.97.cif,TeAs2,-3.9659,0.273,Semiconductor,I4_1/a,88,24
Sc7Cd2_id4119_E-3.96.cif,Sc7Cd2,-3.9645,0.0,Metal,Pmna,53,18
LiAsP_id3926_E-3.96.cif,LiAsP,-3.9612,0.01,Metal,Pca2_1,29,12
Li3ZnSiSe4_id1809_E-3.96.cif,Li3ZnSiSe4,-3.9607,1.891,Semiconductor,P-43m,215,9
K2Ga2As(P3S)2_id4071_E-3.96.cif,K2Ga2As(P3S)2,-3.9589,0.0,Metal,P4_322,95,52
TeO20_id2491_E-3.96.cif,TeO20,-3.9586,0.475,Semiconductor,Pc,7,42
Sc2Cd_id4327_E-3.96.cif,Sc2Cd,-3.9572,0.0,Metal,P2_12_12_1,19,12
Sb2TeAs2P_id95_E-3.96.cif,Sb2TeAs2P,-3.9552,0.379,Semiconductor,P2/c,13,12
Sn_id2316_E-3.95.cif,Sn,-3.9537,0.0,Metal,I4/mmm,139,8
CaSb_id2018_E-3.95.cif,CaSb,-3.953,0.0,Metal,P6_3/mmc,194,4
MgAl4ZnSO10_id21_E-3.95.cif,MgAl4ZnSO10,-3.9504,2.657,Semiconductor,I4,79,34
Ti3Be2B_id1203_E-3.95.cif,Ti3Be2B,-3.9502,0.0,Metal,P6_422,181,18
Sn_id2624_E-3.95.cif,Sn,-3.9478,0.0,Metal,Aem2,39,8
CaZn3Si3P4_id407_E-3.95.cif,CaZn3Si3P4,-3.9456,0.16,Semiconductor,Pm-3n,223,22
K3ScN7_id4635_E-3.94.cif,K3ScN7,-3.9436,1.027,Semiconductor,Pm-3n,223,22
KZnSiO3_id3574_E-3.94.cif,KZnSiO3,-3.9426,2.024,Semiconductor,P3_221,154,18
GeSe_id1523_E-3.94.cif,GeSe,-3.9417,0.0,Metal,P4/m,83,8
Zn2O3_id1585_E-3.94.cif,Zn2O3,-3.9403,1.032,Semiconductor,Pbcn,60,20
Sc2O19_id677_E-3.94.cif,Sc2O19,-3.9396,1.539,Semiconductor,Pc,7,42
AlZn2GaBSbS3NO_id2030_E-3.94.cif,AlZn2GaBSbS3NO,-3.9381,1.206,Semiconductor,Cc,9,44
S_id1121_E-3.94.cif,S,-3.9378,1.992,Semiconductor,P23,195,12
CaMg2Se3S2_id1645_E-3.94.cif,CaMg2Se3S2,-3.9376,0.613,Semiconductor,C2,5,32
ZnGaN_id2885_E-3.94.cif,ZnGaN,-3.937,0.0,Metal,P6_222,180,9
AlSi_id3359_E-3.94.cif,AlSi,-3.9367,0.0,Metal,P2_1,4,8
KGe3S3N_id3420_E-3.94.cif,KGe3S3N,-3.9364,1.402,Semiconductor,P2_1/m,11,16
InSbTeS_id4006_E-3.93.cif,InSbTeS,-3.9336,0.0,Metal,P4_2/ncm,138,16
Sn3Te4_id2694_E-3.93.cif,Sn3Te4,-3.9333,0.598,Semiconductor,P-42m,111,7
SiAsP2S7_id1552_E-3.93.cif,SiAsP2S7,-3.9331,0.21,Semiconductor,P2/m,10,11
S_id1838_E-3.93.cif,S,-3.9303,1.868,Semiconductor,P6_3cm,185,30
SrGe2_id3515_E-3.93.cif,SrGe2,-3.9297,0.02,Metal,P4/mmm,123,12
NaSeS5_id1012_E-3.93.cif,NaSeS5,-3.9284,0.789,Semiconductor,Cmc2_1,36,56
Si_id1638_E-3.93.cif,Si,-3.9282,0.0,Metal,Ia-3d,230,32
NaBe3Zn6O6_id2389_E-3.93.cif,NaBe3Zn6O6,-3.9274,0.001,Metal,Im-3m,229,32
Na4SnSb4AsN4_id4620_E-3.93.cif,Na4SnSb4AsN4,-3.9274,0.528,Semiconductor,I4_1/a,88,56
TiAlZn_id4457_E-3.92.cif,TiAlZn,-3.9247,0.0,Metal,I-4m2,119,24
SrGaSi4_id1545_E-3.92.cif,SrGaSi4,-3.9219,0.044,Metal,P-4n2,118,12
SbTe2AsS3O_id2473_E-3.92.cif,SbTe2AsS3O,-3.9211,0.35,Semiconductor,Pnn2,34,32
Sn_id911_E-3.92.cif,Sn,-3.9202,0.0,Metal,P6/mmm,191,8
KAlGaS8_id3043_E-3.92.cif,KAlGaS8,-3.9196,0.0,Metal,Cmme,67,44
KNa3Si3S4_id3829_E-3.92.cif,KNa3Si3S4,-3.9174,3.12,Semiconductor,Pm-3n,223,22
Li3ScSiO16_id856_E-3.91.cif,Li3ScSiO16,-3.9149,2.606,Semiconductor,Pc,7,42
Ga3GeS8_id2035_E-3.91.cif,Ga3GeS8,-3.9144,0.855,Semiconductor,I-42m,121,24
KS3_id2915_E-3.91.cif,KS3,-3.9137,2.372,Semiconductor,Pnma,62,16
MgSeO_id1044_E-3.91.cif,MgSeO,-3.9109,2.316,Semiconductor,P4_2/ncm,138,12
Ba2S_id4282_E-3.91.cif,Ba2S,-3.9106,0.0,Metal,Pn-3m,224,6
Sb_id3061_E-3.91.cif,Sb,-3.9105,0.0,Metal,P4_32_12,96,8
LiMgTiGaO_id576_E-3.91.cif,LiMgTiGaO,-3.9105,0.507,Semiconductor,Cmme,67,20
In2SnSe4_id3637_E-3.91.cif,In2SnSe4,-3.9078,0.111,Semiconductor,P-42_1c,114,14
TeAsS_id3763_E-3.91.cif,TeAsS,-3.9073,0.707,Semiconductor,P-1,2,6
K5O4_id1740_E-3.91.cif,K5O4,-3.9056,1.628,Semiconductor,I4/m,87,18
SnAs2O11_id3293_E-3.90.cif,SnAs2O11,-3.9048,2.555,Semiconductor,P1,1,28
SnSb2Te2Se_id1142_E-3.90.cif,SnSb2Te2Se,-3.9045,0.0,Metal,I-4m2,119,24
Ge2Sb_id3885_E-3.90.cif,Ge2Sb,-3.9042,0.0,Metal,P4_12_12,92,12
NaS5_id3514_E-3.90.cif,NaS5,-3.9041,0.25,Semiconductor,P3_112,151,36
LiSn2Ge3_id3804_E-3.90.cif,LiSn2Ge3,-3.904,0.0,Metal,P-4m2,115,6
NaCdGeBTePS9_id2709_E-3.90.cif,NaCdGeBTePS9,-3.9036,0.0,Metal,P2_1,4,30
ScSe3_id1666_E-3.90.cif,ScSe3,-3.9024,1.771,Semiconductor,P4/mmm,123,16
Li4As2PS2_id67_E-3.90.cif,Li4As2PS2,-3.9012,1.301,Semiconductor,Pbcn,60,36
BeB30As_id647_E-3.90.cif,BeB30As,-3.9007,1.066,Semiconductor,P-6,174,32
As4Se4S3_id2247_E-3.90.cif,As4Se4S3,-3.899,0.0,Metal,Pmna,53,22
SiGe14_id965_E-3.90.cif,SiGe14,-3.898,0.0,Metal,I-42m,121,30
Li12Ti4SiO3_id1788_E-3.90.cif,Li12Ti4SiO3,-3.8979,0.945,Semiconductor,P4_2/mcm,132,40
Zn2C2NO2_id2086_E-3.90.cif,Zn2C2NO2,-3.8971,1.138,Semiconductor,Pbcn,60,28
ZnO3_id2422_E-3.90.cif,ZnO3,-3.8969,1.698,Semiconductor,I4_1/a,88,32
KBa2SnGe2SO2_id957_E-3.90.cif,KBa2SnGe2SO2,-3.8957,0.853,Semiconductor,I4cm,108,36
NaLi6Te3P3(SN)3_id4452_E-3.90.cif,NaLi6Te3P3(SN)3,-3.8951,1.327,Semiconductor,P31c,159,38
Ba2AsN_id3099_E-3.89.cif,Ba2AsN,-3.8947,0.023,Metal,P3_221,154,12
Sn_id1176_E-3.89.cif,Sn,-3.894,0.0,Metal,Pm-3n,223,8
Sb_id1531_E-3.89.cif,Sb,-3.8936,0.0,Metal,Pccm,49,4
Sn_id2337_E-3.89.cif,Sn,-3.8926,0.0,Metal,Pa-3,205,12
NaIn3Te3O4_id2004_E-3.89.cif,NaIn3Te3O4,-3.8922,0.065,Semiconductor,Pm-3n,223,22
NaS3_id3823_E-3.89.cif,NaS3,-3.8915,1.757,Semiconductor,Cmcm,63,16
Li4AsS6_id3360_E-3.89.cif,Li4AsS6,-3.8912,1.631,Semiconductor,P-4n2,118,22
AlGa(GeTe)2_id4068_E-3.89.cif,AlGa(GeTe)2,-3.8909,0.0,Metal,Ibam,72,24
Al4Sn3Se4_id1403_E-3.89.cif,Al4Sn3Se4,-3.8865,0.0,Metal,I-43d,220,44
LiSiGe3_id4359_E-3.88.cif,LiSiGe3,-3.8812,0.0,Metal,P6_3mc,186,10
Sn5Ge3(TeAs)2_id2873_E-3.88.cif,Sn5Ge3(TeAs)2,-3.8807,0.204,Semiconductor,P2_12_12,18,24
K2SnO8_id1362_E-3.88.cif,K2SnO8,-3.8807,0.915,Semiconductor,P-31m,162,22
GaSi2GeO4_id3095_E-3.88.cif,GaSi2GeO4,-3.8805,1.135,Semiconductor,P3_121,152,24
KS2_id2294_E-3.88.cif,KS2,-3.8802,2.84,Semiconductor,Pnnn,48,24
Sb5TeSe2_id229_E-3.88.cif,Sb5TeSe2,-3.8787,0.929,Semiconductor,I-42d,122,32
NaGe7_id746_E-3.88.cif,NaGe7,-3.8785,0.0,Metal,P-6,174,8
SbTe_id4229_E-3.88.cif,SbTe,-3.8784,0.0,Metal,P4/nmm,129,4
MgTiZnSn(TeS)2_id1331_E-3.88.cif,MgTiZnSn(TeS)2,-3.8783,0.63,Semiconductor,Pmmn,59,16
Sr3Ca5TiCNO10_id3640_E-3.88.cif,Sr3Ca5TiCNO10,-3.878,2.873,Semiconductor,P2_1,4,42
InSe2_id147_E-3.88.cif,InSe2,-3.8773,1.12,Semiconductor,P-42_1m,113,6
K2N4O13_id1629_E-3.88.cif,K2N4O13,-3.8756,0.066,Semiconductor,Pnnm,58,38
InSe2S3_id398_E-3.87.cif,InSe2S3,-3.8734,0.409,Semiconductor,Aea2,41,48
ScCdSe_id4319_E-3.87.cif,ScCdSe,-3.8731,0.0,Metal,P4/nmm,129,6
KLi2Te2(SeO)4_id3354_E-3.87.cif,KLi2Te2(SeO)4,-3.8725,1.532,Semiconductor,I222,23,26
GeTe2_id3280_E-3.87.cif,GeTe2,-3.8718,0.193,Semiconductor,P3_221,154,9
BaCa(PO)2_id4428_E-3.87.cif,BaCa(PO)2,-3.8713,1.969,Semiconductor,I4_1/amd,141,24
LiCaAlZn5O4_id761_E-3.87.cif,LiCaAlZn5O4,-3.8704,0.529,Semiconductor,I-4m2,119,24
Li6P3CS3N2_id3108_E-3.87.cif,Li6P3CS3N2,-3.87,0.0,Metal,R-3m,166,45
AlTe2_id4791_E-3.87.cif,AlTe2,-3.8699,1.234,Semiconductor,P-42_1m,113,6
KO2_id3289_E-3.87.cif,KO2,-3.8698,0.104,Semiconductor,P6_522,179,18
Na4LiO5_id2981_E-3.87.cif,Na4LiO5,-3.8686,1.842,Semiconductor,Pnn2,34,40
Ti7Ga_id967_E-3.87.cif,Ti7Ga,-3.8685,0.0,Metal,P4/mmm,123,8
In3(SeS)2_id515_E-3.87.cif,In3(SeS)2,-3.8667,1.926,Semiconductor,Cccm,66,28
LiCdS6_id2412_E-3.87.cif,LiCdS6,-3.8663,2.088,Semiconductor,P6_322,182,16
Li2Al2SiTe4_id2886_E-3.87.cif,Li2Al2SiTe4,-3.8651,1.099,Semiconductor,P-42m,111,9
Sr2Sc3N_id4066_E-3.86.cif,Sr2Sc3N,-3.8645,0.0,Metal,Pn-3m,224,12
Sr2Li4Ge2P5S_id2836_E-3.86.cif,Sr2Li4Ge2P5S,-3.8638,0.982,Semiconductor,Fmmm,69,56
Ga2SiGe2_id844_E-3.86.cif,Ga2SiGe2,-3.8633,0.0,Metal,Pbca,61,20
In(AsSe4)2_id2284_E-3.86.cif,In(AsSe4)2,-3.8628,1.201,Semiconductor,Cmm2,35,22
LiSiSb6_id4126_E-3.86.cif,LiSiSb6,-3.8625,0.0,Metal,P6_322,182,16
SnSb5As2Se_id3947_E-3.86.cif,SnSb5As2Se,-3.862,0.0,Metal,Pcc2,27,18
TeAs3Se_id1928_E-3.86.cif,TeAs3Se,-3.8605,0.917,Semiconductor,Imm2,44,10
S_id935_E-3.86.cif,S,-3.8596,0.809,Semiconductor,Pc,7,42
SnTe2_id3327_E-3.86.cif,SnTe2,-3.8593,0.0,Metal,Cmcm,63,12
Li6CaSe4_id682_E-3.86.cif,Li6CaSe4,-3.857,1.904,Semiconductor,Im-3m,229,22
Sn2Sb3_id1060_E-3.86.cif,Sn2Sb3,-3.8564,0.0,Metal,C2/m,12,10
Sn_id4331_E-3.86.cif,Sn,-3.8563,0.0,Metal,P6_3/mmc,194,4
Mg2O19_id3661_E-3.86.cif,Mg2O19,-3.8558,0.941,Semiconductor,Pc,7,42
Sn_id1315_E-3.85.cif,Sn,-3.8544,0.0,Metal,P6_3/mmc,194,4
K2ZnO2_id1318_E-3.85.cif,K2ZnO2,-3.8534,1.833,Semiconductor,I4_1,80,20
LiCa4S11_id3494_E-3.85.cif,LiCa4S11,-3.8532,0.293,Semiconductor,R-3m,166,48
S_id4048_E-3.85.cif,S,-3.8523,1.754,Semiconductor,Pbca,61,8
Al3Si8Te4(SeS2)2_id3331_E-3.85.cif,Al3Si8Te4(SeS2)2,-3.8516,0.267,Semiconductor,Pnn2,34,42
Ba3O13_id4344_E-3.85.cif,Ba3O13,-3.8511,1.808,Semiconductor,P6/mmm,191,16
ZnCd2O8_id2627_E-3.85.cif,ZnCd2O8,-3.8497,0.779,Semiconductor,P4/nbm,125,22
Al3(PS3)2_id332_E-3.85.cif,Al3(PS3)2,-3.8494,3.135,Semiconductor,Cccm,66,44
KBaO_id4558_E-3.85.cif,KBaO,-3.8491,0.056,Semiconductor,P4/nmm,129,6
SnAs2_id2476_E-3.85.cif,SnAs2,-3.8481,0.0,Metal,P4_12_12,92,12
MgGaPNO3_id153_E-3.85.cif,MgGaPNO3,-3.8475,0.024,Metal,C222_1,20,56
SeS_id1416_E-3.85.cif,SeS,-3.8464,1.36,Semiconductor,P4/m,83,8
LiMgGe6_id1803_E-3.85.cif,LiMgGe6,-3.8453,0.0,Metal,Fm-3m,225,32
Mg3In3SnO3_id3516_E-3.84.cif,Mg3In3SnO3,-3.8432,0.0,Metal,P6_3,173,20
Mg2Ti2Al_id1790_E-3.84.cif,Mg2Ti2Al,-3.8431,0.0,Metal,I4/mmm,139,20
BaIn2(GaO)4_id1226_E-3.84.cif,BaIn2(GaO)4,-3.8428,0.0,Metal,I-42d,122,44
O2_id2346_E-3.84.cif,O2,-3.8423,1.108,Semiconductor,P2_1,4,42
Mg3Sc13_id3183_E-3.84.cif,Mg3Sc13,-3.8418,0.0,Metal,P6/mmm,191,16
ZnGe3As2_id1784_E-3.84.cif,ZnGe3As2,-3.8401,0.0,Metal,P-4n2,118,12
Mg2AlO_id2031_E-3.84.cif,Mg2AlO,-3.8392,0.0,Metal,R-3m,166,24
Sr2Li2Sb2O3_id2703_E-3.84.cif,Sr2Li2Sb2O3,-3.8389,0.05,Semiconductor,Pbcn,60,36
MgGe4_id4645_E-3.84.cif,MgGe4,-3.8375,0.0,Metal,P42_12,90,10
