file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Li3Ca6NO6_id3236_E-3.72.cif,Li3Ca6NO6,-3.724,2.038,Semiconductor,R-3m,166,48
ZnSn2Ge4Te3_id1366_E-3.72.cif,ZnSn2Ge4Te3,-3.7239,0.0,Metal,P3,143,10
Sb7As_id71_E-3.72.cif,Sb7As,-3.7222,0.0,Metal,C2,5,32
ZnGe2As3P_id2575_E-3.72.cif,ZnGe2As3P,-3.722,0.0,Metal,I4mm,107,14
Sn_id813_E-3.72.cif,Sn,-3.722,0.007,Metal,P4/mmm,123,6
NaLi4Al4Sn5O4_id459_E-3.72.cif,NaLi4Al4Sn5O4,-3.7219,0.205,Semiconductor,P4,75,18
Al2Zn6O7_id3057_E-3.72.cif,Al2Zn6O7,-3.7209,2.674,Semiconductor,P1,1,30
BaMgGeP_id4412_E-3.72.cif,BaMgGeP,-3.7206,1.082,Semiconductor,P4_2/mmc,131,8
NaCd3Sb3O4_id3747_E-3.72.cif,NaCd3Sb3O4,-3.7174,0.0,Metal,Pm-3n,223,22
SbTe_id1_E-3.71.cif,SbTe,-3.7134,0.005,Metal,F-43m,216,8
SnTeSeS2N_id2482_E-3.71.cif,SnTeSeS2N,-3.7131,1.285,Semiconductor,Cmc2_1,36,24
Be3GaSi3(SeO)3_id2321_E-3.71.cif,Be3GaSi3(SeO)3,-3.7129,0.822,Semiconductor,P6_3,173,26
InSnSb3_id3720_E-3.71.cif,InSnSb3,-3.7127,0.0,Metal,I2_12_12_1,24,20
TiZnGa_id1371_E-3.71.cif,TiZnGa,-3.7125,0.0,Metal,P4/mmm,123,12
TeS_id2120_E-3.71.cif,TeS,-3.7121,0.0,Metal,P4/m,83,8
NaCa3(SnAs2)3_id4733_E-3.71.cif,NaCa3(SnAs2)3,-3.7108,0.0,Metal,Pm-3n,223,26
As7P_id3187_E-3.71.cif,As7P,-3.7103,0.428,Semiconductor,Pm,6,16
Te2S9_id1569_E-3.71.cif,Te2S9,-3.7094,1.617,Semiconductor,Pnn2,34,22
Mg(AlSe4)2_id2749_E-3.71.cif,Mg(AlSe4)2,-3.7085,0.535,Semiconductor,P-42m,111,11
Mg3ScSn3N_id1388_E-3.71.cif,Mg3ScSn3N,-3.7081,0.0,Metal,Pm-3m,221,8
Al2InSiSn_id2056_E-3.71.cif,Al2InSiSn,-3.7079,0.0,Metal,I-4m2,119,10
ScTe2S3_id2026_E-3.71.cif,ScTe2S3,-3.7075,0.833,Semiconductor,P4mm,99,6
Ga4Sn7(SeS)6_id599_E-3.71.cif,Ga4Sn7(SeS)6,-3.7064,0.0,Metal,P-31c,163,46
CaGe4_id1348_E-3.71.cif,CaGe4,-3.7062,0.0,Metal,Im-3m,229,10
TeAsP_id423_E-3.71.cif,TeAsP,-3.7051,0.45,Semiconductor,P4_32_12,96,24
Ga2SiGe2_id4433_E-3.70.cif,Ga2SiGe2,-3.7039,0.0,Metal,Pccm,49,10
S_id4383_E-3.70.cif,S,-3.703,2.219,Semiconductor,Ia-3d,230,32
As3SeS2_id2047_E-3.70.cif,As3SeS2,-3.7019,1.275,Semiconductor,Pmmm,47,6
BeGaP_id2513_E-3.70.cif,BeGaP,-3.7016,0.0,Metal,Pca2_1,29,12
LiAl3Sb4_id4972_E-3.70.cif,LiAl3Sb4,-3.7004,0.0,Metal,Im-3m,229,16
K2O3_id2475_E-3.70.cif,K2O3,-3.6983,1.532,Semiconductor,Pbcn,60,20
CdSn3TeSe6_id4523_E-3.70.cif,CdSn3TeSe6,-3.6955,1.389,Semiconductor,P-31c,163,22
Li3Cd2O2_id364_E-3.69.cif,Li3Cd2O2,-3.6938,0.909,Semiconductor,C2/m,12,14
Sn3Ge_id1503_E-3.69.cif,Sn3Ge,-3.6931,0.0,Metal,P4_2/mcm,132,8
Be2ZnBP_id984_E-3.69.cif,Be2ZnBP,-3.6922,1.456,Semiconductor,Pnma,62,20
NaCa3BeP4Se3_id3427_E-3.69.cif,NaCa3BeP4Se3,-3.6913,1.976,Semiconductor,P-6m2,187,12
SnTe2Se3_id1918_E-3.69.cif,SnTe2Se3,-3.6905,0.053,Semiconductor,Pbam,55,12
BeSi2GeP2_id2038_E-3.69.cif,BeSi2GeP2,-3.6902,0.0,Metal,P4_32_12,96,24
Se4S3_id1904_E-3.69.cif,Se4S3,-3.6899,0.751,Semiconductor,Pnnn,48,28
KTi2BP2_id1890_E-3.69.cif,KTi2BP2,-3.6878,1.588,Semiconductor,Pccm,49,12
KNaO2_id1772_E-3.69.cif,KNaO2,-3.6851,0.611,Semiconductor,I4_122,98,16
CaAl2(SiO5)3_id2830_E-3.68.cif,CaAl2(SiO5)3,-3.6841,0.0,Metal,P2_1,4,42
K8AlZnCd4B4As4P4(Se2O3)2_id1085_E-3.68.cif,K8AlZnCd4B4As4P4(Se2O3)2,-3.6836,0.0,Metal,P4,75,36
SnTe2Se3_id1248_E-3.68.cif,SnTe2Se3,-3.683,0.661,Semiconductor,Pbam,55,12
Mg(InSe3)2_id4872_E-3.68.cif,Mg(InSe3)2,-3.6829,0.004,Metal,P-31c,163,18
Sn_id1715_E-3.68.cif,Sn,-3.6815,0.0,Metal,I4_1/amd,141,20
Ba2Li4N4O3_id1086_E-3.68.cif,Ba2Li4N4O3,-3.6815,3.046,Semiconductor,I4_1/a,88,52
Zn4GaSiS9_id697_E-3.68.cif,Zn4GaSiS9,-3.6814,0.0,Metal,I4,79,30
InSn2Sb_id3649_E-3.68.cif,InSn2Sb,-3.6814,0.0,Metal,F-43m,216,16
Li3Ca2Ti2O_id4179_E-3.68.cif,Li3Ca2Ti2O,-3.6804,0.0,Metal,Pn-3m,224,16
NaAl2(GeP)2_id1461_E-3.68.cif,NaAl2(GeP)2,-3.6788,0.0,Metal,P3_121,152,21
NaGe3_id3143_E-3.68.cif,NaGe3,-3.6787,0.0,Metal,Pm-3n,223,8
AlTeSNO17_id1493_E-3.68.cif,AlTeSNO17,-3.6786,1.296,Semiconductor,Pc,7,42
KNa2LiCd2O4_id979_E-3.68.cif,KNa2LiCd2O4,-3.6772,0.0,Metal,P4_22_12,94,20
Sn_id684_E-3.68.cif,Sn,-3.6772,0.0,Metal,P4/mmm,123,5
Sn_id1793_E-3.68.cif,Sn,-3.6771,0.0,Metal,P4/mmm,123,5
Mg3(PS2)2_id1982_E-3.68.cif,Mg3(PS2)2,-3.6771,2.463,Semiconductor,P2_12_12,18,18
Ti(GaSn)3_id2701_E-3.68.cif,Ti(GaSn)3,-3.677,0.0,Metal,Pmna,53,14
S_id192_E-3.68.cif,S,-3.6761,0.24,Semiconductor,Pba2,32,18
Na6In4SnO4_id4461_E-3.68.cif,Na6In4SnO4,-3.6755,3.113,Semiconductor,I-42m,121,30
Li2AlZn(SeS3)2_id1504_E-3.68.cif,Li2AlZn(SeS3)2,-3.6752,0.073,Semiconductor,P3_221,154,36
NaAlInTeSeS2_id4470_E-3.67.cif,NaAlInTeSeS2,-3.6739,1.356,Semiconductor,P2_1,4,14
Sn_id1668_E-3.67.cif,Sn,-3.6728,0.0,Metal,P4_132,213,20
Ca3InAs3_id4225_E-3.67.cif,Ca3InAs3,-3.6714,0.0,Metal,Pm-3n,223,14
Sn_id2993_E-3.67.cif,Sn,-3.6701,0.0,Metal,P-62m,189,12
Li(Se2O)2_id2170_E-3.67.cif,Li(Se2O)2,-3.6696,0.279,Semiconductor,P4/mnc,128,14
Ba(SnTe4)2_id4015_E-3.67.cif,Ba(SnTe4)2,-3.6682,0.01,Metal,I422,97,22
LiO9_id1427_E-3.67.cif,LiO9,-3.6677,0.335,Semiconductor,P1,1,40
NaLiSnSb(As2S)2_id2314_E-3.67.cif,NaLiSnSb(As2S)2,-3.6672,1.356,Semiconductor,Cccm,66,40
CaGe_id1179_E-3.66.cif,CaGe,-3.6649,0.0,Metal,Cmcm,63,8
Sn_id4299_E-3.66.cif,Sn,-3.662,0.0,Metal,P432,207,36
K6TiInO6_id1051_E-3.66.cif,K6TiInO6,-3.6619,1.23,Semiconductor,P-31c,163,28
KSnTe2_id4463_E-3.66.cif,KSnTe2,-3.6607,0.703,Semiconductor,R-3m,166,12
Li2MgTiZn2C(NO)2_id2397_E-3.66.cif,Li2MgTiZn2C(NO)2,-3.6596,1.473,Semiconductor,P4/mmm,123,11
K6BaSrO14_id4562_E-3.66.cif,K6BaSrO14,-3.6584,0.296,Semiconductor,P321,150,22
Li2As3S2_id2523_E-3.66.cif,Li2As3S2,-3.6584,1.557,Semiconductor,P4_2mc,105,14
GaSn3_id4659_E-3.66.cif,GaSn3,-3.6582,0.0,Metal,Pm-3n,223,8
Na3Sr2Li2MgGa2(N2O3)2_id2232_E-3.66.cif,Na3Sr2Li2MgGa2(N2O3)2,-3.6573,1.482,Semiconductor,P3_121,152,60
Li2CaGa2Te4O3_id1653_E-3.66.cif,Li2CaGa2Te4O3,-3.6556,0.562,Semiconductor,I4/m,87,24
CaTiP2O25_id818_E-3.66.cif,CaTiP2O25,-3.6552,1.568,Semiconductor,C2,5,58
Al_id4505_E-3.65.cif,Al,-3.6537,0.0,Metal,P4_132,213,20
S_id2863_E-3.65.cif,S,-3.6508,1.852,Semiconductor,Pbca,61,12
Sb_id1908_E-3.65.cif,Sb,-3.6487,0.0,Metal,Ia-3,206,48
Li3ScCd3S4_id880_E-3.64.cif,Li3ScCd3S4,-3.6448,0.738,Semiconductor,Pm-3n,223,22
Ga3S2_id786_E-3.64.cif,Ga3S2,-3.6444,0.05,Metal,Pnnn,48,20
Ga2Sn9_id1474_E-3.64.cif,Ga2Sn9,-3.6432,0.0,Metal,I-42m,121,22
Al_id4899_E-3.64.cif,Al,-3.643,0.0,Metal,P4_132,213,32
S_id3511_E-3.64.cif,S,-3.6429,1.066,Semiconductor,Pbca,61,8
Be2GaAsPO9_id3839_E-3.64.cif,Be2GaAsPO9,-3.6426,3.113,Semiconductor,P2_12_12_1,19,56
Sn_id4322_E-3.64.cif,Sn,-3.641,0.017,Metal,Pmmm,47,4
Si2Sb2AsS2_id2310_E-3.64.cif,Si2Sb2AsS2,-3.641,2.797,Semiconductor,Aea2,41,28
MgZn2Cd2O10_id2922_E-3.64.cif,MgZn2Cd2O10,-3.6409,0.07,Semiconductor,Pban,50,30
K2CaSe6_id851_E-3.64.cif,K2CaSe6,-3.6409,0.023,Metal,P-31c,163,18
Al2Ga3S2_id4637_E-3.64.cif,Al2Ga3S2,-3.6402,0.0,Metal,P-42_1m,113,14
Na2Zn3(SeO)4_id4197_E-3.64.cif,Na2Zn3(SeO)4,-3.6391,1.659,Semiconductor,Pban,50,26
TeSeO2_id991_E-3.64.cif,TeSeO2,-3.6391,0.541,Semiconductor,P4/mmm,123,8
TeSeS_id2123_E-3.64.cif,TeSeS,-3.6388,0.0,Metal,P4/m,83,12
NaS2_id2012_E-3.64.cif,NaS2,-3.6378,1.775,Semiconductor,P-42_1c,114,12
N2O17_id194_E-3.64.cif,N2O17,-3.6375,0.582,Semiconductor,Pm,6,38
Li4Si5P5O7_id1057_E-3.64.cif,Li4Si5P5O7,-3.6373,0.931,Semiconductor,P2_1,4,42
Sn_id3371_E-3.64.cif,Sn,-3.6366,0.009,Metal,Cmmm,65,4
Al3Se4_id1342_E-3.64.cif,Al3Se4,-3.6366,0.0,Metal,P-42_1m,113,14
TeS_id4976_E-3.64.cif,TeS,-3.6357,0.778,Semiconductor,Pbca,61,16
KCdInS4_id1208_E-3.64.cif,KCdInS4,-3.6353,0.0,Metal,P4/mmm,123,7
SnSe8_id1704_E-3.64.cif,SnSe8,-3.6353,0.0,Metal,P-43m,215,9
Sn_id3296_E-3.63.cif,Sn,-3.635,0.01,Metal,Cmmm,65,4
LiAs_id4025_E-3.63.cif,LiAs,-3.6336,0.705,Semiconductor,I4_1/acd,142,32
TeSeS2_id7_E-3.63.cif,TeSeS2,-3.6315,0.866,Semiconductor,P4/m,83,16
GaSn6Sb_id1033_E-3.63.cif,GaSn6Sb,-3.6298,0.0,Metal,P2/m,10,8
Te12S25_id1451_E-3.63.cif,Te12S25,-3.6289,1.592,Semiconductor,Pm-3m,221,37
GaAs4Se4S3_id3809_E-3.63.cif,GaAs4Se4S3,-3.6286,0.645,Semiconductor,I-42d,122,48
Se4S2NO2_id3599_E-3.63.cif,Se4S2NO2,-3.6284,1.608,Semiconductor,P-1,2,18
Li4Al2Cd(GeSe2)2_id2468_E-3.63.cif,Li4Al2Cd(GeSe2)2,-3.6283,0.139,Semiconductor,P-42m,111,13
K3Zn3GaGeO6_id54_E-3.63.cif,K3Zn3GaGeO6,-3.6278,0.0,Metal,P-6,174,14
Sn4Ge_id4828_E-3.63.cif,Sn4Ge,-3.6266,0.0,Metal,Imm2,44,10
K3In3O4_id1763_E-3.63.cif,K3In3O4,-3.6266,1.515,Semiconductor,P3c1,158,20
Ba4SbAs2_id2338_E-3.63.cif,Ba4SbAs2,-3.6263,0.249,Semiconductor,I4_1/a,88,28
ZnSi2_id1075_E-3.62.cif,ZnSi2,-3.6246,0.088,Semiconductor,Pa-3,205,12
Li2GaGe5_id121_E-3.62.cif,Li2GaGe5,-3.624,0.0,Metal,Amm2,38,16
Li4GeTe4_id2941_E-3.62.cif,Li4GeTe4,-3.6236,0.825,Semiconductor,P-42m,111,9
Se2SO8_id3615_E-3.62.cif,Se2SO8,-3.6236,2.37,Semiconductor,P4,75,11
NaZn2AsN2_id4843_E-3.62.cif,NaZn2AsN2,-3.6235,0.0,Metal,I4_122,98,24
GaSbTe_id480_E-3.62.cif,GaSbTe,-3.6232,0.0,Metal,Pbca,61,24
NaInO27_id3870_E-3.62.cif,NaInO27,-3.6232,0.0,Metal,P6_322,182,58
InSn3_id2702_E-3.62.cif,InSn3,-3.6213,0.0,Metal,P4/nmm,129,8
Ba4Sr4Ti2AlTe2O7_id1581_E-3.62.cif,Ba4Sr4Ti2AlTe2O7,-3.6199,0.211,Semiconductor,P1,1,60
TeSeS_id4269_E-3.62.cif,TeSeS,-3.6197,0.0,Metal,P4/m,83,12
Sc2Al4SeO_id3077_E-3.62.cif,Sc2Al4SeO,-3.6194,0.0,Metal,P4/nmm,129,16
LiSe_id4925_E-3.62.cif,LiSe,-3.6187,0.275,Semiconductor,P6_222,180,12
ScSi_id413_E-3.62.cif,ScSi,-3.6174,0.0,Metal,P4/mmm,123,16
SbAs3_id4246_E-3.62.cif,SbAs3,-3.6151,0.0,Metal,P4/mmm,123,4
NaSbS_id4469_E-3.61.cif,NaSbS,-3.6134,1.554,Semiconductor,P4_2/mmc,131,6
GaGe2_id4703_E-3.61.cif,GaGe2,-3.6119,0.005,Metal,P-62m,189,9
MgSi2Ge2As2PO13_id836_E-3.61.cif,MgSi2Ge2As2PO13,-3.6089,0.074,Semiconductor,P1,1,42
NaLiCdGeSbAsP2O_id703_E-3.61.cif,NaLiCdGeSbAsP2O,-3.6086,0.0,Metal,P6_5,170,54
Sn_id4724_E-3.61.cif,Sn,-3.6075,0.0,Metal,P432,207,36
K2SbO3_id3060_E-3.61.cif,K2SbO3,-3.6057,0.229,Semiconductor,C222,21,12
BaN_id2486_E-3.61.cif,BaN,-3.6051,0.039,Metal,P6_3/mmc,194,8
Mg3Zn2Te2(S5O3)2_id3791_E-3.61.cif,Mg3Zn2Te2(S5O3)2,-3.605,1.78,Semiconductor,Pnn2,34,46
Ge(Sb3Te)2_id1223_E-3.60.cif,Ge(Sb3Te)2,-3.6035,0.0,Metal,P2,3,18
NaLi3As2P9_id1722_E-3.60.cif,NaLi3As2P9,-3.6035,0.052,Semiconductor,P1,1,30
Ga2B_id2986_E-3.60.cif,Ga2B,-3.6031,0.0,Metal,P6_422,181,9
BS4_id4692_E-3.60.cif,BS4,-3.6026,2.068,Semiconductor,P3_112,151,15
CaSi_id1926_E-3.60.cif,CaSi,-3.6015,0.0,Metal,P6_3/mmc,194,8
BaIn3O_id1429_E-3.60.cif,BaIn3O,-3.6013,0.0,Metal,Pm-3m,221,5
In(SeS)2_id3375_E-3.60.cif,In(SeS)2,-3.6012,0.0,Metal,Cmmm,65,10
LiZn4NO4_id4277_E-3.60.cif,LiZn4NO4,-3.601,0.833,Semiconductor,I4_1/a,88,40
KCd2GeTe4(Se2S)4_id4321_E-3.60.cif,KCd2GeTe4(Se2S)4,-3.5993,0.0,Metal,P-42c,112,40
LiInSnSe2_id594_E-3.60.cif,LiInSnSe2,-3.5991,0.059,Semiconductor,P4/mmm,123,10
Ga2Sn2Ge3(SbSe5)2_id2223_E-3.60.cif,Ga2Sn2Ge3(SbSe5)2,-3.5987,0.0,Metal,P2_12_12,18,38
Mg2Sc3_id3644_E-3.60.cif,Mg2Sc3,-3.5985,0.0,Metal,P2/c,13,10
KZnSbS3_id4767_E-3.60.cif,KZnSbS3,-3.598,0.194,Semiconductor,Pm,6,6
CaGe4As_id1017_E-3.60.cif,CaGe4As,-3.5962,0.001,Metal,P-4n2,118,12
GaSiSe_id2051_E-3.59.cif,GaSiSe,-3.595,1.848,Semiconductor,P-42_1m,113,12
GaTe2_id4869_E-3.59.cif,GaTe2,-3.5924,0.9,Semiconductor,C222_1,20,12
MgSe4_id3505_E-3.59.cif,MgSe4,-3.5922,1.613,Semiconductor,P-42_1m,113,10
BaCa4Ge(AsP)4_id4497_E-3.59.cif,BaCa4Ge(AsP)4,-3.5912,3.069,Semiconductor,I4_1md,109,56
ZnAs4_id1187_E-3.59.cif,ZnAs4,-3.5902,0.0,Metal,Pccm,49,10
K4Ga(GeO3)4_id2687_E-3.59.cif,K4Ga(GeO3)4,-3.5896,0.133,Semiconductor,P1,1,21
K8InO6_id2767_E-3.59.cif,K8InO6,-3.5893,1.499,Semiconductor,P-31m,162,15
InSn5_id1652_E-3.59.cif,InSn5,-3.5887,0.0,Metal,P4/mmm,123,6
LiSn3_id3033_E-3.59.cif,LiSn3,-3.5884,0.0,Metal,Pm-3m,221,32
Na8LiCd4Se4(SO2)4_id1327_E-3.59.cif,Na8LiCd4Se4(SO2)4,-3.5866,0.545,Semiconductor,P4_2/n,86,58
AlIn3Te4_id4851_E-3.59.cif,AlIn3Te4,-3.5859,0.0,Metal,P-42m,111,8
KSb4_id698_E-3.59.cif,KSb4,-3.5856,1.146,Semiconductor,I2_12_12_1,24,20
LiTiBeGaSi_id2588_E-3.58.cif,LiTiBeGaSi,-3.5845,0.0,Metal,P4_122,91,20
NaCd2O8_id3153_E-3.58.cif,NaCd2O8,-3.5839,1.382,Semiconductor,Pbcm,57,44
K3O7_id3927_E-3.58.cif,K3O7,-3.5829,0.076,Semiconductor,I-43d,220,40
Li18Al8Zn6CdInC6(S3O4)2_id1957_E-3.58.cif,Li18Al8Zn6CdInC6(S3O4)2,-3.5825,1.3,Semiconductor,P1,1,54
Te3S2_id1447_E-3.58.cif,Te3S2,-3.5817,0.0,Metal,P6_2,171,15
Sr3Ca2N12_id2214_E-3.58.cif,Sr3Ca2N12,-3.5808,0.144,Semiconductor,Pn-3,201,34
ZnAs4P_id2272_E-3.58.cif,ZnAs4P,-3.5807,0.0,Metal,P-4m2,115,12
LiTePO18_id230_E-3.58.cif,LiTePO18,-3.5803,0.78,Semiconductor,Pc,7,42
Zn2InGaSe4_id2766_E-3.58.cif,Zn2InGaSe4,-3.5801,1.259,Semiconductor,I-42m,121,16
AlSe_id2874_E-3.58.cif,AlSe,-3.5786,1.386,Semiconductor,Aea2,41,32
InSn5_id463_E-3.58.cif,InSn5,-3.5784,0.0,Metal,Immm,71,12
Sn_id3457_E-3.58.cif,Sn,-3.5784,0.0,Metal,P-4m2,115,8
AlGaGe_id4903_E-3.58.cif,AlGaGe,-3.577,0.04,Metal,P4_32_12,96,12
Ca2Sb2C_id4338_E-3.57.cif,Ca2Sb2C,-3.575,0.0,Metal,I4/mmm,139,10
Li2Mg4ScSb12Se_id1238_E-3.57.cif,Li2Mg4ScSb12Se,-3.5747,0.0,Metal,P4/mnc,128,40
Ti2C7_id4108_E-3.57.cif,Ti2C7,-3.5741,0.0,Metal,P4_222,93,18
GaSb_id1107_E-3.57.cif,GaSb,-3.5725,0.0,Metal,Pmmn,59,4
SbAs5_id33_E-3.57.cif,SbAs5,-3.5724,0.09,Semiconductor,Pmmm,47,6
ScIn2_id4810_E-3.57.cif,ScIn2,-3.5721,0.0,Metal,P4_2cm,101,6
SeS_id2116_E-3.57.cif,SeS,-3.5719,1.427,Semiconductor,I4_1/amd,141,8
SbTe3_id1040_E-3.57.cif,SbTe3,-3.5705,0.003,Metal,Im-3m,229,8
LiSn3_id113_E-3.57.cif,LiSn3,-3.5703,0.0,Metal,Pm-3n,223,8
InSbTe_id1468_E-3.57.cif,InSbTe,-3.5693,0.0,Metal,Imma,74,12
KMg3Sc6TiCd_id1815_E-3.57.cif,KMg3Sc6TiCd,-3.5692,0.0,Metal,P-31c,163,24
Al_id3378_E-3.57.cif,Al,-3.569,0.0,Metal,I4_1/acd,142,16
K8Li4ZnGa8Te4P16Se4S2O3_id2720_E-3.57.cif,K8Li4ZnGa8Te4P16Se4S2O3,-3.5689,0.563,Semiconductor,P4,75,50
Ga3(SbAs)2_id1188_E-3.56.cif,Ga3(SbAs)2,-3.5635,0.0,Metal,Pccm,49,14
BaCdP3_id4971_E-3.56.cif,BaCdP3,-3.5618,0.0,Metal,R-3,148,30
Na2Li4GeSb2AsS4_id1922_E-3.56.cif,Na2Li4GeSb2AsS4,-3.5618,2.077,Semiconductor,P-1,2,14
BaLi2O_id329_E-3.56.cif,BaLi2O,-3.5613,0.0,Metal,P4_2/mmc,131,8
NaCd3O6_id1457_E-3.56.cif,NaCd3O6,-3.561,2.09,Semiconductor,Pm-3m,221,10
Li(SnTe)3_id996_E-3.56.cif,Li(SnTe)3,-3.5577,0.0,Metal,Pm-3n,223,14
Se3S10_id2237_E-3.56.cif,Se3S10,-3.5576,1.654,Semiconductor,Pmna,53,26
Ba2Ca3N2O_id2009_E-3.56.cif,Ba2Ca3N2O,-3.5576,0.382,Semiconductor,Pn-3m,224,16
Li4GaSn2GeSe4_id674_E-3.56.cif,Li4GaSn2GeSe4,-3.5573,0.88,Semiconductor,P-42c,112,24
K2NaLiTi3Zn3Ga3Si3Sb4As_id4881_E-3.56.cif,K2NaLiTi3Zn3Ga3Si3Sb4As,-3.5565,0.017,Metal,P3,143,21
Na2SbSe2_id2087_E-3.56.cif,Na2SbSe2,-3.5563,1.264,Semiconductor,Pn-3m,224,10
S_id4104_E-3.56.cif,S,-3.5559,2.072,Semiconductor,I4/mmm,139,20
CaAl2(SiGe)2_id3141_E-3.55.cif,CaAl2(SiGe)2,-3.5538,0.025,Metal,I4/mcm,140,28
NaGe2(SbTe)4_id3984_E-3.55.cif,NaGe2(SbTe)4,-3.5521,0.0,Metal,I-42m,121,22
K2O2_id627_E-3.55.cif,K2O2,-3.5521,0.0,Metal,C2/m,12,24
K3O7_id4884_E-3.55.cif,K3O7,-3.5521,0.04,Metal,P6_3,173,20
BeAl2Ga2Si_id2924_E-3.55.cif,BeAl2Ga2Si,-3.5493,0.0,Metal,Ibam,72,24
MgTiBeAlGaGe_id577_E-3.55.cif,MgTiBeAlGaGe,-3.5483,0.0,Metal,Pmc2_1,26,12
NaAl2(TeO)4_id2228_E-3.55.cif,NaAl2(TeO)4,-3.5478,0.0,Metal,P-42m,111,11
Ge_id4870_E-3.55.cif,Ge,-3.5473,0.0,Metal,P422,89,22
AlTe2SeS_id4228_E-3.55.cif,AlTe2SeS,-3.5473,0.0,Metal,P-42_1m,113,20
SbTe2_id4748_E-3.55.cif,SbTe2,-3.546,0.15,Semiconductor,Pbca,61,24
NaSe2S_id64_E-3.55.cif,NaSe2S,-3.5457,0.0,Metal,Pnn2,34,16
LiSn3_id2861_E-3.54.cif,LiSn3,-3.543,0.0,Metal,P4/mmm,123,4
Se_id1593_E-3.54.cif,Se,-3.5413,0.235,Semiconductor,P432,207,36
InSn6Sb_id2402_E-3.54.cif,InSn6Sb,-3.5402,0.0,Metal,P6_2,171,48
K2CaSb6_id3525_E-3.54.cif,K2CaSb6,-3.54,0.0,Metal,P312,149,9
Na2P2O_id1225_E-3.54.cif,Na2P2O,-3.5396,0.001,Metal,P4_32_12,96,20
LiInTe2(SeS)2_id1214_E-3.54.cif,LiInTe2(SeS)2,-3.539,0.0,Metal,P3_221,154,24
ScZnGa2_id4057_E-3.54.cif,ScZnGa2,-3.5389,0.0,Metal,I4/mmm,139,8
Li2Sb5TeAs_id845_E-3.54.cif,Li2Sb5TeAs,-3.5389,0.0,Metal,P6_1,169,54
Be2Ga2SiTe4_id1624_E-3.54.cif,Be2Ga2SiTe4,-3.5387,0.0,Metal,P-42m,111,9
Se_id4352_E-3.54.cif,Se,-3.5386,0.0,Metal,P4/m,83,12
Sb(TeSe2)2_id1551_E-3.54.cif,Sb(TeSe2)2,-3.5377,0.0,Metal,P2/m,10,7
Ge7As2_id4933_E-3.54.cif,Ge7As2,-3.5371,0.0,Metal,Pnn2,34,18
Si2S7_id282_E-3.54.cif,Si2S7,-3.5356,0.003,Metal,Fm-3m,225,36
Li2GaSnP4_id1177_E-3.54.cif,Li2GaSnP4,-3.5351,0.0,Metal,Pccm,49,16
Li2Cd(GeTe2)2_id1001_E-3.53.cif,Li2Cd(GeTe2)2,-3.5346,0.02,Metal,P-42m,111,9
Se2S_id1550_E-3.53.cif,Se2S,-3.5344,0.0,Metal,P4/m,83,12
MgSn8_id1714_E-3.53.cif,MgSn8,-3.5339,0.0,Metal,Pnnn,48,18
InGa2(TeSe)4_id76_E-3.53.cif,InGa2(TeSe)4,-3.5336,0.909,Semiconductor,P-42m,111,11
KIn2Sb6As_id1130_E-3.53.cif,KIn2Sb6As,-3.5333,0.0,Metal,P312,149,10
LiCaScTe4NO_id167_E-3.53.cif,LiCaScTe4NO,-3.5316,0.027,Metal,P4/nmm,129,18
InGaSe2_id3894_E-3.53.cif,InGaSe2,-3.5299,0.0,Metal,P4/mmm,123,8
Li2Cd2O3_id3828_E-3.53.cif,Li2Cd2O3,-3.5288,1.41,Semiconductor,Pbcn,60,28
In2TeSe5_id34_E-3.53.cif,In2TeSe5,-3.5266,0.822,Semiconductor,Cmmm,65,16
Li2Sc3Zn_id245_E-3.53.cif,Li2Sc3Zn,-3.5258,0.0,Metal,I-4m2,119,24
Sn2GeSe6_id1190_E-3.53.cif,Sn2GeSe6,-3.5251,0.0,Metal,Pcc2,27,18
BaGa2(SnGe)2_id2753_E-3.52.cif,BaGa2(SnGe)2,-3.5236,0.001,Metal,I4/mmm,139,14
AlSn6(TeSe)4_id3822_E-3.52.cif,AlSn6(TeSe)4,-3.5229,0.428,Semiconductor,I-42m,121,30
S_id2948_E-3.52.cif,S,-3.5223,1.269,Semiconductor,Pba2,32,34
Sn_id1800_E-3.52.cif,Sn,-3.5218,0.0,Metal,P23,195,12
CdN_id4275_E-3.52.cif,CdN,-3.5215,0.0,Metal,P4_2/ncm,138,8
Mg2Al3GeAs3(CO)3_id2115_E-3.52.cif,Mg2Al3GeAs3(CO)3,-3.5213,0.004,Metal,P6_3,173,30
NaGaO8_id3071_E-3.52.cif,NaGaO8,-3.5212,1.276,Semiconductor,I4/mmm,139,20
TeAs_id3157_E-3.52.cif,TeAs,-3.5208,0.635,Semiconductor,Pbca,61,16
CdIn3Ge3Se4_id4036_E-3.52.cif,CdIn3Ge3Se4,-3.5201,0.0,Metal,P-43m,215,11
Ba2Sn3P2S_id3272_E-3.52.cif,Ba2Sn3P2S,-3.5189,1.475,Semiconductor,C2/m,12,16
KMgTeO_id2390_E-3.52.cif,KMgTeO,-3.5188,0.931,Semiconductor,Aea2,41,32
Sc2In2Sn_id14_E-3.52.cif,Sc2In2Sn,-3.5188,2.283,Semiconductor,Pa-3,205,20
