file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Li6Ga6O13_id3125_Final_E-5.14.cif,Li6Ga6O13,-5.1384,0.066,Semiconductor,Pm-3,200,25
Ba(SeO)6_id914_Final_E-5.14.cif,Ba(SeO)6,-5.1379,0.858,Semiconductor,P-1,2,13
Si_id2894_Final_E-5.14.cif,Si,-5.1378,0.825,Semiconductor,I-42d,122,28
BaS2_id853_Final_E-5.13.cif,BaS2,-5.1266,1.842,Semiconductor,Pbca,61,24
K4GeO4_id4357_Final_E-5.12.cif,K4GeO4,-5.1171,2.492,Semiconductor,P-42_1c,114,18
MgGeAsO_id2352_Final_E-5.10.cif,MgGeAsO,-5.1043,0.628,Semiconductor,P2_1/c,14,32
Li2PNO14_id3111_Final_E-5.10.cif,Li2PNO14,-5.1001,1.145,Semiconductor,P2,3,36
BaSiS2_id3489_Final_E-5.10.cif,BaSiS2,-5.0984,1.814,Semiconductor,I4_1/amd,141,16
MgGeO2_id2199_Final_E-5.09.cif,MgGeO2,-5.0936,1.58,Semiconductor,I4_1/amd,141,16
LiBP5_id816_Final_E-5.09.cif,LiBP5,-5.0933,0.839,Semiconductor,Pc,7,14
KSrO8_id2022_Final_E-5.09.cif,KSrO8,-5.0921,1.312,Semiconductor,P4/nbm,125,20
Si_id1497_Final_E-5.09.cif,Si,-5.0893,1.18,Semiconductor,I4_1/a,88,20
S2O_id4409_Final_E-5.09.cif,S2O,-5.0865,2.049,Semiconductor,Pba2,32,24
SO3_id1865_Final_E-5.08.cif,SO3,-5.0847,1.52,Semiconductor,P1,1,24
P_id2096_Final_E-5.08.cif,P,-5.0796,1.745,Semiconductor,P-43n,218,24
ScTe2S3_id2026_Final_E-5.08.cif,ScTe2S3,-5.0782,0.492,Semiconductor,P4mm,99,6
ScSeS6_id2596_Final_E-5.08.cif,ScSeS6,-5.0778,1.215,Semiconductor,Cmc2_1,36,32
SnAsO_id1114_Final_E-5.08.cif,SnAsO,-5.0754,1.147,Semiconductor,P2_1,4,12
LiAsO4_id4673_Final_E-5.08.cif,LiAsO4,-5.0753,3.242,Semiconductor,P4_32_12,96,24
Sr2Li2Sb2O3_id2703_Final_E-5.07.cif,Sr2Li2Sb2O3,-5.0744,2.48,Semiconductor,P2/c,13,36
KSnO6_id240_Final_E-5.06.cif,KSnO6,-5.0632,1.081,Semiconductor,P-31c,163,16
KBaO4_id4245_Final_E-5.06.cif,KBaO4,-5.058,0.911,Semiconductor,P-1,2,24
Ca3In(S2O)3_id222_Final_E-5.04.cif,Ca3In(S2O)3,-5.0424,0.338,Semiconductor,P6_3/m,176,26
LiSiS2_id3483_Final_E-5.04.cif,LiSiS2,-5.0415,2.539,Semiconductor,I4/mcm,140,16
AlSiP2S_id685_Final_E-5.04.cif,AlSiP2S,-5.0382,1.685,Semiconductor,P4_32_12,96,40
KBaAsO4_id13_Final_E-5.04.cif,KBaAsO4,-5.0377,0.159,Semiconductor,P4/mmm,123,14
K2Sr4O19_id2781_Final_E-5.04.cif,K2Sr4O19,-5.0353,2.917,Semiconductor,P2,3,25
Ca2O15_id1734_Final_E-5.03.cif,Ca2O15,-5.0294,0.094,Semiconductor,P-1,2,34
K4Ti(SeO)2_id4403_Final_E-5.02.cif,K4Ti(SeO)2,-5.0162,1.47,Semiconductor,C2,5,27
KGeO7_id3015_Final_E-5.01.cif,KGeO7,-5.0146,1.418,Semiconductor,P1,1,27
B(AsO)12_id4886_Final_E-5.01.cif,B(AsO)12,-5.0102,1.453,Semiconductor,I432,211,50
LiIn(SeO2)2_id4675_Final_E-5.01.cif,LiIn(SeO2)2,-5.0072,0.829,Semiconductor,P1,1,16
SO5_id2280_Final_E-5.01.cif,SO5,-5.0067,1.624,Semiconductor,Cmc2_1,36,24
TiSe3S4_id4541_Final_E-5.00.cif,TiSe3S4,-5.002,0.537,Semiconductor,I4cm,108,32
KGa2AsO8_id4773_Final_E-5.00.cif,KGa2AsO8,-5.001,1.157,Semiconductor,P1,1,24
GeAsP3_id650_Final_E-4.99.cif,GeAsP3,-4.9884,0.229,Semiconductor,Pca2_1,29,20
KNaCaO6_id3504_Final_E-4.98.cif,KNaCaO6,-4.9834,1.575,Semiconductor,P-31c,163,18
Si_id3579_Final_E-4.98.cif,Si,-4.98,0.354,Semiconductor,P1,1,36
Sr2S3_id4354_Final_E-4.98.cif,Sr2S3,-4.9778,2.365,Semiconductor,I4/mmm,139,20
Na2Zn2Ge2O5_id1479_Final_E-4.97.cif,Na2Zn2Ge2O5,-4.9723,2.052,Semiconductor,Pbcn,60,44
K3NO3_id4233_Final_E-4.97.cif,K3NO3,-4.9666,1.258,Semiconductor,P6_3/m,176,14
Li5SnN4_id4174_Final_E-4.97.cif,Li5SnN4,-4.9661,3.486,Semiconductor,Ibam,72,40
TeAsO_id4822_Final_E-4.97.cif,TeAsO,-4.9653,0.526,Semiconductor,P3_221,154,9
LiSbAsSO_id4032_Final_E-4.96.cif,LiSbAsSO,-4.9644,0.344,Semiconductor,P1,1,10
Sr2GeSb(TeO)2_id3107_Final_E-4.96.cif,Sr2GeSb(TeO)2,-4.9639,0.925,Semiconductor,P3_221,154,24
SiO27_id2471_Final_E-4.96.cif,SiO27,-4.9638,1.219,Semiconductor,P1,1,28
NaLi6MgO12_id1369_Final_E-4.96.cif,NaLi6MgO12,-4.9624,2.047,Semiconductor,R-3,148,60
KMgGaO12_id1832_Final_E-4.96.cif,KMgGaO12,-4.9602,0.483,Semiconductor,C2,5,30
Sr2CSeO2_id3510_Final_E-4.96.cif,Sr2CSeO2,-4.9584,1.857,Semiconductor,C222,21,12
Li2TiGaP3_id4809_Final_E-4.96.cif,Li2TiGaP3,-4.9559,1.049,Semiconductor,P1,1,14
KLiAsO8_id4437_Final_E-4.95.cif,KLiAsO8,-4.953,2.602,Semiconductor,Pc,7,22
KSn(SO)4_id3065_Final_E-4.95.cif,KSn(SO)4,-4.9492,1.446,Semiconductor,P4/nbm,125,20
Na3Li2In8Sn3Se2(S2O9)2_id3431_Final_E-4.95.cif,Na3Li2In8Sn3Se2(S2O9)2,-4.9473,0.986,Semiconductor,P1,1,40
BaSnS2_id225_Final_E-4.95.cif,BaSnS2,-4.9467,0.911,Semiconductor,I4_122,98,16
MgGa2(SO)4_id1886_Final_E-4.94.cif,MgGa2(SO)4,-4.9445,2.317,Semiconductor,P1,1,11
BaSeO19_id2998_Final_E-4.94.cif,BaSeO19,-4.9404,1.203,Semiconductor,P1,1,21
InSnO10_id3778_Final_E-4.94.cif,InSnO10,-4.9377,3.13,Semiconductor,Fdd2,43,48
ZnSiPC_id2401_Final_E-4.94.cif,ZnSiPC,-4.9354,0.138,Semiconductor,C222_1,20,32
Na3Sr2Li2MgGa2(N2O3)2_id2232_Final_E-4.92.cif,Na3Sr2Li2MgGa2(N2O3)2,-4.9246,2.382,Semiconductor,C2,5,60
BS4_id4692_Final_E-4.92.cif,BS4,-4.9236,0.868,Semiconductor,P3_112,151,15
LiB2P_id4348_Final_E-4.92.cif,LiB2P,-4.9222,1.639,Semiconductor,I4_1/amd,141,16
Li11O16_id2982_Final_E-4.91.cif,Li11O16,-4.9064,3.085,Semiconductor,Pnn2,34,54
O2_id1393_Final_E-4.91.cif,O2,-4.9052,0.999,Semiconductor,Pbca,61,16
Ba2S3_id2773_Final_E-4.90.cif,Ba2S3,-4.9047,2.058,Semiconductor,Pn-3m,224,10
KBa2SnGe2SO2_id957_Final_E-4.90.cif,KBa2SnGe2SO2,-4.9036,1.125,Semiconductor,P1,1,36
O2_id3508_Final_E-4.90.cif,O2,-4.9008,0.979,Semiconductor,Pbca,61,16
SiAsP2S7_id1552_Final_E-4.90.cif,SiAsP2S7,-4.8994,1.767,Semiconductor,P1,1,11
TiTe4P4S5_id3966_Final_E-4.89.cif,TiTe4P4S5,-4.8939,1.001,Semiconductor,P1,1,28
NaZn(As3O2)2_id1805_Final_E-4.89.cif,NaZn(As3O2)2,-4.8902,1.231,Semiconductor,I4mm,107,24
K5(SeO2)4_id108_Final_E-4.89.cif,K5(SeO2)4,-4.8868,2.873,Semiconductor,P4_2/n,86,34
Be2Si4Ge2N_id1537_Final_E-4.89.cif,Be2Si4Ge2N,-4.8865,0.163,Semiconductor,Cc,9,36
Li2Be2Zn2O3_id3032_Final_E-4.88.cif,Li2Be2Zn2O3,-4.8829,1.031,Semiconductor,P-1,2,36
Li3Zn2O4_id401_Final_E-4.87.cif,Li3Zn2O4,-4.8683,2.209,Semiconductor,P2_12_12,18,18
LiGaO3_id734_Final_E-4.87.cif,LiGaO3,-4.868,2.562,Semiconductor,R32,155,30
Ba2AsPS2_id4185_Final_E-4.86.cif,Ba2AsPS2,-4.8626,1.013,Semiconductor,P1,1,6
O2_id2385_Final_E-4.86.cif,O2,-4.8602,1.169,Semiconductor,P1,1,24
LiTi2Be2ZnBAs2S5_id2543_Final_E-4.86.cif,LiTi2Be2ZnBAs2S5,-4.8592,1.241,Semiconductor,P2_1/m,11,28
KBe2CdSeO3_id3499_Final_E-4.85.cif,KBe2CdSeO3,-4.8512,2.234,Semiconductor,P-1,2,16
K2SiBS8_id2005_Final_E-4.85.cif,K2SiBS8,-4.8463,1.62,Semiconductor,I-42m,121,24
K4GaB(P2O3)2_id4434_Final_E-4.85.cif,K4GaB(P2O3)2,-4.8453,0.268,Semiconductor,P-1,2,32
CaZnO2_id3776_Final_E-4.84.cif,CaZnO2,-4.842,3.363,Semiconductor,I4_122,98,16
Ge2S3_id4543_Final_E-4.84.cif,Ge2S3,-4.8397,1.995,Semiconductor,Pccn,56,20
KSbO6_id3539_Final_E-4.83.cif,KSbO6,-4.83,2.707,Semiconductor,P6_322,182,16
NaZnGeSb2Te4(SeO4)4_id1071_Final_E-4.82.cif,NaZnGeSb2Te4(SeO4)4,-4.8238,1.406,Semiconductor,I222,23,58
KLiSe2O11_id4074_Final_E-4.82.cif,KLiSe2O11,-4.8216,1.005,Semiconductor,Pc,7,60
K3Sn3Te4As(SO2)4_id4427_Final_E-4.82.cif,K3Sn3Te4As(SO2)4,-4.8187,1.287,Semiconductor,P1,1,46
Zn2Sn2O3_id2893_Final_E-4.82.cif,Zn2Sn2O3,-4.818,1.154,Semiconductor,Pbcn,60,28
Na2As(PO2)2_id3112_Final_E-4.82.cif,Na2As(PO2)2,-4.8156,1.614,Semiconductor,P1,1,18
Li2O3_id654_Final_E-4.81.cif,Li2O3,-4.8148,2.511,Semiconductor,P1,1,20
Sc3(InSe6)2_id3603_Final_E-4.81.cif,Sc3(InSe6)2,-4.8114,0.315,Semiconductor,P-31c,163,34
KNaTi2Zn2O2_id1828_Final_E-4.81.cif,KNaTi2Zn2O2,-4.8098,0.457,Semiconductor,P-3m1,164,8
Ba2P2Se_id1026_Final_E-4.81.cif,Ba2P2Se,-4.8091,1.073,Semiconductor,P2/m,10,5
BaSiSn(SeS2)2_id1869_Final_E-4.81.cif,BaSiSn(SeS2)2,-4.8067,0.758,Semiconductor,P2_12_12,18,18
O2_id493_Final_E-4.80.cif,O2,-4.8049,1.044,Semiconductor,Pba2,32,30
SiAs5P3Se_id488_Final_E-4.80.cif,SiAs5P3Se,-4.8042,1.438,Semiconductor,Pca2_1,29,40
Li2ScTe3N_id130_Final_E-4.80.cif,Li2ScTe3N,-4.8012,1.065,Semiconductor,P2_1/m,11,14
K3Te4As(PO3)2_id778_Final_E-4.79.cif,K3Te4As(PO3)2,-4.7924,0.854,Semiconductor,P1,1,32
SnSbAs2P2SeS5N_id2317_Final_E-4.78.cif,SnSbAs2P2SeS5N,-4.7803,0.942,Semiconductor,P2/c,13,52
Se(SO)2_id169_Final_E-4.78.cif,Se(SO)2,-4.7761,2.888,Semiconductor,C2,5,15
BaSnO20_id3118_Final_E-4.77.cif,BaSnO20,-4.7712,2.911,Semiconductor,P-3,147,22
PS2_id3334_Final_E-4.77.cif,PS2,-4.7689,1.842,Semiconductor,Pbca,61,24
Li4GaO16_id1556_Final_E-4.77.cif,Li4GaO16,-4.7687,0.642,Semiconductor,P1,1,21
PSe_id548_Final_E-4.75.cif,PSe,-4.751,1.196,Semiconductor,Pbca,61,16
Li2As3P8_id3012_Final_E-4.75.cif,Li2As3P8,-4.7472,1.501,Semiconductor,Ccc2,37,52
K3Li2Cd2Ga3Sb6P6(SO2)6_id2784_Final_E-4.74.cif,K3Li2Cd2Ga3Sb6P6(SO2)6,-4.744,0.224,Semiconductor,P1,1,40
CdGaO16_id4451_Final_E-4.74.cif,CdGaO16,-4.7408,0.927,Semiconductor,Pban,50,36
K3Ga2SnB2(S2O)4_id4863_Final_E-4.74.cif,K3Ga2SnB2(S2O)4,-4.7404,1.827,Semiconductor,I222,23,40
Na2TeO5_id4710_Final_E-4.73.cif,Na2TeO5,-4.7308,1.727,Semiconductor,P31m,157,8
K6BaSrO14_id4562_Final_E-4.73.cif,K6BaSrO14,-4.7272,0.378,Semiconductor,P321,150,22
BaInS2_id4776_Final_E-4.73.cif,BaInS2,-4.7257,1.714,Semiconductor,R-3m,166,12
K4Mg3SbO6_id1849_Final_E-4.72.cif,K4Mg3SbO6,-4.7227,1.598,Semiconductor,Im-3m,229,28
Na2MgAlZn2Se2(SO5)2_id4897_Final_E-4.72.cif,Na2MgAlZn2Se2(SO5)2,-4.722,3.089,Semiconductor,P3_121,152,60
BP12_id2597_Final_E-4.71.cif,BP12,-4.7125,2.993,Semiconductor,I432,211,26
AlSi3Se3S_id453_Final_E-4.71.cif,AlSi3Se3S,-4.7112,0.067,Semiconductor,P6_3mc,186,16
SrInO8_id3994_Final_E-4.71.cif,SrInO8,-4.7073,1.384,Semiconductor,Fm-3m,225,40
BaO6_id2225_Final_E-4.71.cif,BaO6,-4.7068,3.165,Semiconductor,P6/mmm,191,7
GeO20_id1289_Final_E-4.70.cif,GeO20,-4.7017,0.671,Semiconductor,P2_1,4,42
NaAsO48_id1527_Final_E-4.70.cif,NaAsO48,-4.6973,0.855,Semiconductor,P-1,2,50
Sr4CdN4_id2157_Final_E-4.69.cif,Sr4CdN4,-4.6934,2.67,Semiconductor,P4_232,208,54
MgZn2O8_id1460_Final_E-4.68.cif,MgZn2O8,-4.6806,1.501,Semiconductor,P1,1,22
SrCaSiB3_id4424_Final_E-4.68.cif,SrCaSiB3,-4.6801,0.103,Semiconductor,C2,5,24
Zn3O4_id4005_Final_E-4.68.cif,Zn3O4,-4.6781,0.958,Semiconductor,P1,1,14
Ca3Se4_id3730_Final_E-4.68.cif,Ca3Se4,-4.6764,1.013,Semiconductor,I-43d,220,28
BaGaTeSO_id692_Final_E-4.68.cif,BaGaTeSO,-4.676,1.296,Semiconductor,P2_1,4,20
Ca3Se4_id2353_Final_E-4.68.cif,Ca3Se4,-4.6757,1.089,Semiconductor,I-43d,220,28
As5P3S5_id96_Final_E-4.67.cif,As5P3S5,-4.6705,0.124,Semiconductor,Pnn2,34,26
As2S_id2903_Final_E-4.67.cif,As2S,-4.6684,0.732,Semiconductor,Pbcn,60,12
Si3Se4_id4181_Final_E-4.66.cif,Si3Se4,-4.6603,1.75,Semiconductor,I-43d,220,28
KLiO19_id3814_Final_E-4.65.cif,KLiO19,-4.6532,0.103,Semiconductor,Pc,7,42
KGe3S3N_id3420_Final_E-4.65.cif,KGe3S3N,-4.6487,0.549,Semiconductor,P-1,2,16
MgSeO_id1044_Final_E-4.64.cif,MgSeO,-4.6443,2.091,Semiconductor,P4_2/ncm,138,12
LiCa4S11_id3494_Final_E-4.64.cif,LiCa4S11,-4.6397,1.896,Semiconductor,P1,1,48
GaP2_id3094_Final_E-4.64.cif,GaP2,-4.6362,0.456,Semiconductor,P4_122,91,12
O2_id2541_Final_E-4.63.cif,O2,-4.6334,2.765,Semiconductor,Pba2,32,42
ZnO_id3306_Final_E-4.63.cif,ZnO,-4.6326,0.635,Semiconductor,P4_2/ncm,138,8
KLiO6_id4768_Final_E-4.63.cif,KLiO6,-4.628,3.013,Semiconductor,P-1,2,16
BaMgS2_id4183_Final_E-4.62.cif,BaMgS2,-4.6222,2.155,Semiconductor,R-3m,166,12
NaLi6Te3P3(SN)3_id4452_Final_E-4.62.cif,NaLi6Te3P3(SN)3,-4.6214,1.345,Semiconductor,P31c,159,38
K4O17_id1166_Final_E-4.62.cif,K4O17,-4.6214,2.022,Semiconductor,Pc,7,42
O2_id2362_Final_E-4.62.cif,O2,-4.6204,1.049,Semiconductor,P2_1/c,14,20
O2_id2984_Final_E-4.62.cif,O2,-4.6188,1.083,Semiconductor,Aem2,39,40
KMg7Cd4O12_id3901_Final_E-4.61.cif,KMg7Cd4O12,-4.6057,1.944,Semiconductor,P1,1,24
NaGa3Sb4O9_id3532_Final_E-4.59.cif,NaGa3Sb4O9,-4.5923,1.889,Semiconductor,P6_3,173,34
AlInSi8_id1733_Final_E-4.59.cif,AlInSi8,-4.5892,0.712,Semiconductor,P1,1,20
MgCdO4_id3019_Final_E-4.59.cif,MgCdO4,-4.5886,0.128,Semiconductor,I4_1/a,88,24
Li2CdO4_id1616_Final_E-4.59.cif,Li2CdO4,-4.5858,1.178,Semiconductor,P-1,2,14
ZnSbAsS2O_id4957_Final_E-4.58.cif,ZnSbAsS2O,-4.5824,1.229,Semiconductor,Pca2_1,29,24
LiMgInNO_id1372_Final_E-4.58.cif,LiMgInNO,-4.5787,0.198,Semiconductor,Pca2_1,29,20
Mg2O19_id3661_Final_E-4.58.cif,Mg2O19,-4.5774,0.811,Semiconductor,Pc,7,42
O2_id2346_Final_E-4.57.cif,O2,-4.5746,1.095,Semiconductor,P2_1,4,42
KNaGeSe2(SO)2_id4996_Final_E-4.57.cif,KNaGeSe2(SO)2,-4.5742,1.545,Semiconductor,P3_221,154,27
BSb_id3324_Final_E-4.57.cif,BSb,-4.5732,0.184,Semiconductor,P1,1,48
MgAlZnSi2Te2(S2O)2_id1729_Final_E-4.57.cif,MgAlZnSi2Te2(S2O)2,-4.5674,1.009,Semiconductor,P3_221,154,39
KGaAsSO_id2983_Final_E-4.56.cif,KGaAsSO,-4.5601,1.885,Semiconductor,Pcc2,27,20
Ca3O8_id981_Final_E-4.56.cif,Ca3O8,-4.5598,0.053,Semiconductor,Pm-3m,221,44
Ba2LiIn(SnO2)2_id4045_Final_E-4.55.cif,Ba2LiIn(SnO2)2,-4.553,1.166,Semiconductor,C2/c,15,40
LiZn4NO4_id4277_Final_E-4.55.cif,LiZn4NO4,-4.5497,1.352,Semiconductor,I4_1/a,88,40
AlInSiGe2AsSe2S13_id486_Final_E-4.55.cif,AlInSiGe2AsSe2S13,-4.5481,1.074,Semiconductor,P2_1,4,42
B(TeO3)2_id2838_Final_E-4.55.cif,B(TeO3)2,-4.5467,2.663,Semiconductor,Pc,7,36
LiGa(SnS2)2_id4817_Final_E-4.54.cif,LiGa(SnS2)2,-4.5432,1.442,Semiconductor,I-42d,122,32
Si3Ge2_id3501_Final_E-4.54.cif,Si3Ge2,-4.5418,0.647,Semiconductor,R32,155,20
SrSbSe_id1766_Final_E-4.54.cif,SrSbSe,-4.5417,1.477,Semiconductor,P2_1/m,11,6
NaGaO_id1011_Final_E-4.54.cif,NaGaO,-4.537,1.752,Semiconductor,Pca2_1,29,12
Al3Si8Te4(SeS2)2_id3331_Final_E-4.53.cif,Al3Si8Te4(SeS2)2,-4.5337,1.328,Semiconductor,Pnn2,34,42
Li2As2N_id4973_Final_E-4.52.cif,Li2As2N,-4.5219,1.038,Semiconductor,Pbcn,60,20
Ba3Li2(SeS)2_id987_Final_E-4.52.cif,Ba3Li2(SeS)2,-4.5192,1.751,Semiconductor,Cmc2_1,36,36
K3LiMg3Ti3Si3(BAs2)3_id2387_Final_E-4.52.cif,K3LiMg3Ti3Si3(BAs2)3,-4.5178,0.589,Semiconductor,P3,143,22
InO25_id1355_Final_E-4.51.cif,InO25,-4.5143,1.09,Semiconductor,Pc,7,52
Mg3(PS2)2_id1982_Final_E-4.51.cif,Mg3(PS2)2,-4.5101,1.29,Semiconductor,P2_12_12,18,18
Zn2O3_id1464_Final_E-4.51.cif,Zn2O3,-4.5095,1.852,Semiconductor,P2_1/c,14,20
Ba4ZnIn3(SeO)6_id3684_Final_E-4.51.cif,Ba4ZnIn3(SeO)6,-4.5081,1.551,Semiconductor,P-1,2,40
KCaO26_id1684_Final_E-4.51.cif,KCaO26,-4.5061,3.293,Semiconductor,P1,1,56
Li2As2PS2_id904_Final_E-4.50.cif,Li2As2PS2,-4.503,2.27,Semiconductor,Aea2,41,28
Ga3GeS8_id2035_Final_E-4.50.cif,Ga3GeS8,-4.4972,1.883,Semiconductor,P1,1,24
Zn2O3_id1585_Final_E-4.49.cif,Zn2O3,-4.489,1.237,Semiconductor,Pbcn,60,20
Mg3AlZnTe4Se2(S2O)4_id3256_Final_E-4.49.cif,Mg3AlZnTe4Se2(S2O)4,-4.4881,1.116,Semiconductor,Pnn2,34,46
MgZn2Cd2O10_id2922_Final_E-4.49.cif,MgZn2Cd2O10,-4.4869,1.544,Semiconductor,P2/c,13,30
As_id2344_Final_E-4.49.cif,As,-4.4868,0.355,Semiconductor,Pma2,28,16
As_id3744_Final_E-4.49.cif,As,-4.4851,0.219,Semiconductor,P2_12_12_1,19,24
MgTiZnSn(TeS)2_id1331_Final_E-4.48.cif,MgTiZnSn(TeS)2,-4.484,1.031,Semiconductor,P-1,2,16
CaSnO10_id380_Final_E-4.48.cif,CaSnO10,-4.4826,1.96,Semiconductor,P4bm,100,24
In2(CO)3_id3774_Final_E-4.48.cif,In2(CO)3,-4.4815,1.167,Semiconductor,Pn-3m,224,16
Li4MgZn3Cd4(BO2)4_id3408_Final_E-4.48.cif,Li4MgZn3Cd4(BO2)4,-4.48,2.207,Semiconductor,C222,21,48
MgS_id2791_Final_E-4.48.cif,MgS,-4.4793,2.37,Semiconductor,P6_522,179,12
O2_id3023_Final_E-4.48.cif,O2,-4.4787,1.128,Semiconductor,Pba2,32,26
Al2InSe4_id3792_Final_E-4.48.cif,Al2InSe4,-4.4781,1.727,Semiconductor,P-42m,111,7
KSn(AsP)4_id2805_Final_E-4.48.cif,KSn(AsP)4,-4.4772,1.052,Semiconductor,I4_1/a,88,40
SbTe2AsS3O_id2473_Final_E-4.48.cif,SbTe2AsS3O,-4.4757,1.184,Semiconductor,Pnn2,34,32
ZnO7_id4624_Final_E-4.47.cif,ZnO7,-4.471,0.61,Semiconductor,P1,1,24
Li2Be4P7_id3398_Final_E-4.47.cif,Li2Be4P7,-4.471,1.081,Semiconductor,Ccc2,37,52
As_id2400_Final_E-4.47.cif,As,-4.4699,0.312,Semiconductor,P6_522,179,12
NaGaN2_id882_Final_E-4.46.cif,NaGaN2,-4.4628,1.447,Semiconductor,I4_122,98,16
BaZn4SbO4_id1448_Final_E-4.46.cif,BaZn4SbO4,-4.4617,1.087,Semiconductor,C2/c,15,40
As_id632_Final_E-4.46.cif,As,-4.459,0.277,Semiconductor,P2,3,20
Na4SnSb4AsN4_id4620_Final_E-4.45.cif,Na4SnSb4AsN4,-4.4516,0.159,Semiconductor,C2/c,15,56
NaCa3BeP4Se3_id3427_Final_E-4.45.cif,NaCa3BeP4Se3,-4.4504,1.377,Semiconductor,P1,1,12
Mg3Zn2Te2(S5O3)2_id3791_Final_E-4.45.cif,Mg3Zn2Te2(S5O3)2,-4.4476,2.345,Semiconductor,P2,3,46
As_id4028_Final_E-4.44.cif,As,-4.4411,0.122,Semiconductor,P4/nmm,129,4
O2_id3311_Final_E-4.43.cif,O2,-4.4334,1.195,Semiconductor,Pba2,32,36
O2_id1737_Final_E-4.43.cif,O2,-4.4322,1.431,Semiconductor,Pbcn,60,12
LiAs3(SeS)3_id2957_Final_E-4.43.cif,LiAs3(SeS)3,-4.4273,1.286,Semiconductor,P31c,159,20
Li(Se2O)2_id2170_Final_E-4.43.cif,Li(Se2O)2,-4.4266,1.497,Semiconductor,P1,1,14
AsS2_id4756_Final_E-4.43.cif,AsS2,-4.4259,1.745,Semiconductor,Aea2,41,12
K4BaO4_id468_Final_E-4.42.cif,K4BaO4,-4.4184,1.423,Semiconductor,P4_2/n,86,18
O2_id1165_Final_E-4.42.cif,O2,-4.4165,1.534,Semiconductor,P432,207,36
BaLi2TiCdTeAsPS_id1063_Final_E-4.41.cif,BaLi2TiCdTeAsPS,-4.4131,1.115,Semiconductor,P3_1,144,27
Li2CaGa2Te4O3_id1653_Final_E-4.41.cif,Li2CaGa2Te4O3,-4.4102,1.315,Semiconductor,P-1,2,24
BaSrCaSiTeAsSe_id4540_Final_E-4.41.cif,BaSrCaSiTeAsSe,-4.4088,0.24,Semiconductor,Pca2_1,29,28
Si5Te4_id4468_Final_E-4.40.cif,Si5Te4,-4.3961,1.331,Semiconductor,C2/c,15,36
CaAs2_id1167_Final_E-4.39.cif,CaAs2,-4.3946,0.904,Semiconductor,P4_332,212,12
GaS2_id397_Final_E-4.38.cif,GaS2,-4.3829,1.557,Semiconductor,Pccm,49,6
O2_id395_Final_E-4.38.cif,O2,-4.3808,0.385,Semiconductor,P1,1,28
K3In3O4_id1763_Final_E-4.38.cif,K3In3O4,-4.3794,1.249,Semiconductor,P3c1,158,20
KSr3Se4O3_id4218_Final_E-4.38.cif,KSr3Se4O3,-4.3773,2.068,Semiconductor,Pm-3n,223,22
BaNa3Li2O3_id3393_Final_E-4.37.cif,BaNa3Li2O3,-4.3722,1.248,Semiconductor,P1,1,18
ZnO3_id2422_Final_E-4.37.cif,ZnO3,-4.3698,1.542,Semiconductor,I4_1/a,88,32
TeS3O_id2382_Final_E-4.37.cif,TeS3O,-4.3673,0.546,Semiconductor,P1,1,15
Li3O4_id2536_Final_E-4.37.cif,Li3O4,-4.3668,0.89,Semiconductor,Fm-3m,225,56
ZnGa2SO13_id3925_Final_E-4.36.cif,ZnGa2SO13,-4.3627,2.478,Semiconductor,P6_322,182,34
BaSbAs2P_id83_Final_E-4.36.cif,BaSbAs2P,-4.362,0.232,Semiconductor,P2,3,20
NaLi4AlZnO3_id2716_Final_E-4.36.cif,NaLi4AlZnO3,-4.3603,3.433,Semiconductor,Cc,9,20
SrGeTe2S_id898_Final_E-4.36.cif,SrGeTe2S,-4.3582,1.034,Semiconductor,Cmme,67,40
Ga(GeSe2)2_id2003_Final_E-4.36.cif,Ga(GeSe2)2,-4.3574,0.644,Semiconductor,P-4n2,118,14
Li12Ti4SiO3_id1788_Final_E-4.35.cif,Li12Ti4SiO3,-4.3531,0.963,Semiconductor,P1,1,40
LiAs3P_id4889_Final_E-4.34.cif,LiAs3P,-4.343,0.765,Semiconductor,Aea2,41,40
Sn(PS4)4_id3911_Final_E-4.33.cif,Sn(PS4)4,-4.3344,1.252,Semiconductor,Pc,7,42
KLi2Te2(SeO)4_id3354_Final_E-4.33.cif,KLi2Te2(SeO)4,-4.3331,1.703,Semiconductor,C2,5,26
Sb2SeS8_id544_Final_E-4.33.cif,Sb2SeS8,-4.3304,0.796,Semiconductor,P6_4,172,33
LiAl3Se4_id4975_Final_E-4.33.cif,LiAl3Se4,-4.3291,1.717,Semiconductor,I-42d,122,32
AsSeS_id4750_Final_E-4.33.cif,AsSeS,-4.329,1.313,Semiconductor,Pcc2,27,12
PSeS6_id863_Final_E-4.32.cif,PSeS6,-4.3222,1.688,Semiconductor,Pc,7,16
KBaAs4(SeS)6_id1833_Final_E-4.32.cif,KBaAs4(SeS)6,-4.3184,1.035,Semiconductor,P6_2,171,54
SiGe(TeSe)2_id3967_Final_E-4.32.cif,SiGe(TeSe)2,-4.3161,0.608,Semiconductor,P-42_1m,113,12
MgO6_id832_Final_E-4.31.cif,MgO6,-4.3062,1.488,Semiconductor,Fd-3m,227,56
KTePS3_id4832_Final_E-4.31.cif,KTePS3,-4.3054,1.196,Semiconductor,P1,1,24
